"","checklist_id","SCIENTIFIC.NAME","OBSERVATION.COUNT","LATITUDE","LONGITUDE","OBSERVATION.DATE","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","DURATION.MINUTES","EFFORT.DISTANCE.KM","GROUP.IDENTIFIER","cell"
"1820","S36512859","Larus canus","X",52.9656361,0.6068444,"2017-02-02","obsr290777","S36512859",210,"3","NA",101733244
"1821","S34816856","Tachybaptus ruficollis","2",52.9656361,0.6068444,"2017-02-25","obsr356533","S34816856",180,"3","NA",101733244
"1822","G2822233","Numenius arquata","6",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1823","G2822233","Rallus aquaticus","1",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1824","G2822233","Chroicocephalus ridibundus","150",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1825","G2822233","Melanitta nigra","5",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1826","G2822233","Larus canus","250",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1827","G2822233","Larus argentatus","400",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1828","G2822233","Bucephala clangula","5",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1829","G2822233","Anser anser","15",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1830","G2822233","Anas crecca","30",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1831","G2822233","Cyanistes caeruleus","4",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1832","G2822233","Calidris alba","10",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1833","G2822233","Gallinula chloropus","1",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1834","G2822233","Vanellus vanellus","50",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1835","G2822233","Arenaria interpres","30",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1836","G2822233","Turdus merula","4",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1837","G2822233","Charadrius hiaticula","5",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1838","G2822233","Pluvialis apricaria","30",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1839","G2822233","Calidris alpina","5",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1840","G2822233","Columba oenas","2",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1841","G2822233","Rissa tridactyla","2",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1842","G2822233","Spatula clypeata","2",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1843","G2822233","Anas platyrhynchos","19",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1844","G2822233","Limosa limosa","4",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1845","G2822233","Circus aeruginosus","10",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1846","G2822233","Cygnus olor","2",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1847","G2822233","Passer domesticus","2",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1848","G2822233","Erithacus rubecula","1",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1849","G2822233","Haematopus ostralegus","40",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1850","G2822233","Mareca penelope","4",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1851","G2822233","Tringa totanus","7",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1852","G2822233","Hydrocoloeus minutus","31",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1853","G2822233","Branta bernicla","10",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1854","G2822233","Sturnus vulgaris","15",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1855","G2822233","Egretta garzetta","2",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1856","G2822233","Columba palumbus","4",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1857","G2822233","Tachybaptus ruficollis","10",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1858","G2822233","Pica pica","2",52.9660367,0.6060505,"2017-12-30","obsr573694,obsr837809","S41439058,S41475787",75,"2.414","G2822233",101733244
"1859","G2822235","Sturnus vulgaris","20",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1860","G2822235","Calidris pugnax","2",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1861","G2822235","Calidris alpina","10",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1862","G2822235","Melanitta nigra","3",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1863","G2822235","Pluvialis squatarola","1",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1864","G2822235","Erithacus rubecula","2",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1865","G2822235","Limosa limosa","6",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1866","G2822235","Somateria mollissima","2",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1867","G2822235","Circus aeruginosus","12",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1868","G2822235","Branta bernicla","20",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1869","G2822235","Mareca strepera","1",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1870","G2822235","Falco tinnunculus","1",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1871","G2822235","Egretta garzetta","1",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1872","G2822235","Larus argentatus","300",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1873","G2822235","Anas crecca","50",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1874","G2822235","Charadrius hiaticula","8",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1875","G2822235","Spatula clypeata","2",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1876","G2822235","Linaria flavirostris","2",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1877","G2822235","Corvus monedula","3",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1878","G2822235","Anser brachyrhynchus","3",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1879","G2822235","Tringa totanus","6",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1880","G2822235","Cygnus olor","2",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1881","G2822235","Linaria cannabina","30",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1882","G2822235","Larus canus","250",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1883","G2822235","Larus marinus","1",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1884","G2822235","Vanellus vanellus","6",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1885","G2822235","Carduelis carduelis","10",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1886","G2822235","Cyanistes caeruleus","2",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1887","G2822235","Phasianus colchicus","2",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1888","G2822235","Numenius arquata","2",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1889","G2822235","Haematopus ostralegus","20",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1890","G2822235","Arenaria interpres","30",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1891","G2822235","Pica pica","2",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1892","G2822235","Anas platyrhynchos","30",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1893","G2822235","Calidris alba","20",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1894","G2822235","Limosa lapponica","1",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1895","G2822235","Bucephala clangula","7",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1896","G2822235","Columba palumbus","3",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1897","G2822235","Chroicocephalus ridibundus","200",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1898","G2822235","Tadorna tadorna","3",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1899","G2822235","Gallinula chloropus","2",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1900","G2822235","Clangula hyemalis","5",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1901","G2822235","Turdus merula","12",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1902","G2822235","Anser anser","3",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1903","G2822235","Tachybaptus ruficollis","4",52.9660367,0.6060505,"2017-12-29","obsr573694,obsr837809","S41439308,S41475791",120,"3.219","G2822235",101733244
"1904","NA","Lymnocryptes minimus","1",52.9656361,0.6068444,"2018-01-02","obsr939124,obsr652669,obsr903110,obsr790742,obsr135796,obsr445220,obsr264969,obsr861930,obsr861930,obsr634275,obsr211904,obsr1030694,obsr115824,obsr805592,obsr1107081,obsr115824,obsr115824,obsr789672,obsr1124287,obsr1060506","S41550057,S41703866,S41902404,S41924373,S41984941,S42697059,S42834020,S42918509,S42924523,S42934598,S43165127,S43181364,S43242092,S50465647,S50566042,S50611042,S51013024,S51111875,S78863849,S97781949",195,"4","NA",101733244
"1905","NA","Hydrocoloeus minutus","1",52.9656361,0.6068444,"2018-01-07","obsr221472,obsr278275,obsr413787,obsr422326,obsr277657,obsr355394,obsr648417,obsr962124,obsr211904,obsr1011650,obsr1114750,obsr652669,obsr540471,obsr115824,obsr960988,obsr636717,obsr331724,obsr1200110,obsr892659","S41704171,S41710702,S41721383,S42090416,S42615235,S42626142,S42639201,S42957752,S43165510,S44406256,S50365353,S50412847,S50442700,S50464858,S50747322,S50838923,S50920796,S51045875,S51077569",180,"2","NA",101733244
"1906","G2919107","Anas platyrhynchos","35",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1907","G2919107","Larus marinus","2",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1908","G2919107","Calidris alpina","10",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1909","G2919107","Bucephala clangula","40",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1910","G2919107","Tringa nebularia","1",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1911","G2919107","Turdus merula","10",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1912","G2919107","Carduelis carduelis","30",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1913","G2919107","Pica pica","2",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1914","G2919107","Larus argentatus","80",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1915","G2919107","Anser anser","70",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1916","G2919107","Pluvialis apricaria","200",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1917","G2919107","Fulica atra","15",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1918","G2919107","Corvus monedula","10",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1919","G2919107","Limosa limosa","6",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1920","G2919107","Gallinula chloropus","6",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1921","G2919107","Tachybaptus ruficollis","4",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1922","G2919107","Larus canus","2",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1923","G2919107","Fringilla coelebs","20",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1924","G2919107","Anas crecca","30",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1925","G2919107","Spinus spinus","2",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1926","G2919107","Aythya fuligula","40",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1927","G2919107","Uria aalge","10",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1928","G2919107","Podiceps cristatus","90",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1929","G2919107","Recurvirostra avosetta","20",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1930","G2919107","Egretta garzetta","6",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1931","G2919107","Columba oenas","2",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1932","G2919107","Phalacrocorax carbo","10",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1933","G2919107","Haematopus ostralegus","30",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1934","G2919107","Ardea cinerea","2",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1935","G2919107","Calidris alba","30",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1936","G2919107","Phasianus colchicus","7",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1937","G2919107","Aegithalos caudatus","20",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1938","G2919107","Gavia stellata","4",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1939","G2919107","Cettia cetti","1",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1940","G2919107","Circus aeruginosus","3",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1941","G2919107","Chloris chloris","40",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1942","G2919107","Arenaria interpres","10",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1943","G2919107","Anas acuta","1",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1944","G2919107","Spatula clypeata","12",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1945","G2919107","Aythya ferina","60",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1946","G2919107","Vanellus vanellus","1000",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1947","G2919107","Erithacus rubecula","2",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1948","G2919107","Pluvialis squatarola","4",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1949","G2919107","Mareca strepera","4",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1950","G2919107","Turdus iliacus","1",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1951","G2919107","Chroicocephalus ridibundus","30",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1952","G2919107","Tadorna tadorna","25",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1953","G2919107","Melanitta fusca","1",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1954","G2919107","Alca torda","2",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1955","G2919107","Branta canadensis","8",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1956","G2919107","Mergus serrator","11",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1957","G2919107","Numenius arquata","20",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1958","G2919107","Cyanistes caeruleus","20",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1959","G2919107","Branta bernicla","110",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1960","G2919107","Troglodytes troglodytes","2",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1961","G2919107","Columba palumbus","90",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1962","G2919107","Tringa totanus","45",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1963","G2919107","Alauda arvensis","1",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1964","G2919107","Cygnus olor","2",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1965","G2919107","Limosa lapponica","100",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1966","G2919107","Fringilla montifringilla","1",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1967","G2919107","Mareca penelope","12",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1968","G2919107","Anthus petrosus","1",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1969","G2919107","Rissa tridactyla","2",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1970","G2919107","Corvus corone","2",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1971","G2919107","Charadrius hiaticula","3",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1972","G2919107","Emberiza schoeniclus","1",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1973","G2919107","Parus major","4",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1974","G2919107","Melanitta nigra","50",52.9656361,0.6068444,"2018-01-28","obsr355394,obsr86041","S42311595,S42499377",104,"3.046","G2919107",101733244
"1975","G3630879","Larus marinus","5",52.9656361,0.6068444,"2018-12-06","obsr102367,obsr164981","S50471454,S50471506",210,"3.219","G3630879",101733244
"1976","G3630879","Recurvirostra avosetta","12",52.9656361,0.6068444,"2018-12-06","obsr102367,obsr164981","S50471454,S50471506",210,"3.219","G3630879",101733244
"1977","G3630879","Aythya fuligula","5",52.9656361,0.6068444,"2018-12-06","obsr102367,obsr164981","S50471454,S50471506",210,"3.219","G3630879",101733244
"1978","G3630879","Anser anser","1",52.9656361,0.6068444,"2018-12-06","obsr102367,obsr164981","S50471454,S50471506",210,"3.219","G3630879",101733244
"1979","G3630879","Vanellus vanellus","400",52.9656361,0.6068444,"2018-12-06","obsr102367,obsr164981","S50471454,S50471506",210,"3.219","G3630879",101733244
"1980","G3630879","Clangula hyemalis","6",52.9656361,0.6068444,"2018-12-06","obsr102367","S50471454",210,"3.219","G3630879",101733244
"1981","G3630879","Tadorna tadorna","35",52.9656361,0.6068444,"2018-12-06","obsr102367,obsr164981","S50471454,S50471506",210,"3.219","G3630879",101733244
"1982","G3630879","Parus major","5",52.9656361,0.6068444,"2018-12-06","obsr102367,obsr164981","S50471454,S50471506",210,"3.219","G3630879",101733244
"1983","G3630879","Haematopus ostralegus","150",52.9656361,0.6068444,"2018-12-06","obsr102367","S50471454",210,"3.219","G3630879",101733244
"1984","G3630879","Podiceps auritus","1",52.9656361,0.6068444,"2018-12-06","obsr102367","S50471454",210,"3.219","G3630879",101733244
"1985","G3630879","Gavia stellata","1",52.9656361,0.6068444,"2018-12-06","obsr102367","S50471454",210,"3.219","G3630879",101733244
"1986","G3630879","Carduelis carduelis","40",52.9656361,0.6068444,"2018-12-06","obsr102367,obsr164981","S50471454,S50471506",210,"3.219","G3630879",101733244
"1987","G3630879","Pica pica","1",52.9656361,0.6068444,"2018-12-06","obsr102367,obsr164981","S50471454,S50471506",210,"3.219","G3630879",101733244
"1988","G3630879","Turdus merula","2",52.9656361,0.6068444,"2018-12-06","obsr102367,obsr164981","S50471454,S50471506",210,"3.219","G3630879",101733244
"1989","G3630879","Prunella modularis","2",52.9656361,0.6068444,"2018-12-06","obsr102367,obsr164981","S50471454,S50471506",210,"3.219","G3630879",101733244
"1990","G3630879","Cygnus olor","2",52.9656361,0.6068444,"2018-12-06","obsr102367,obsr164981","S50471454,S50471506",210,"3.219","G3630879",101733244
"1991","G3630879","Gallinula chloropus","12",52.9656361,0.6068444,"2018-12-06","obsr102367,obsr164981","S50471454,S50471506",210,"3.219","G3630879",101733244
"1992","G3630879","Fulica atra","5",52.9656361,0.6068444,"2018-12-06","obsr102367,obsr164981","S50471454,S50471506",210,"3.219","G3630879",101733244
