"","checklist_id","SCIENTIFIC.NAME","OBSERVATION.COUNT","LATITUDE","LONGITUDE","OBSERVATION.DATE","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","DURATION.MINUTES","EFFORT.DISTANCE.KM","GROUP.IDENTIFIER","cell"
"891","S37838664","Pardalotus punctatus","2",-27.2685099,152.8587437,"2017-06-28","obsr450217","S37838664",70,"1","NA",444634688
"892","S37838664","Sphecotheres vieilloti","2",-27.2685099,152.8587437,"2017-06-28","obsr450217","S37838664",70,"1","NA",444634688
"893","S38244861","Stictonetta naevosa","28",-27.2685099,152.8587437,"2017-07-17","obsr277790","S38244861",240,"3","NA",444634688
"894","S38353478","Malurus lamberti","10",-27.2685099,152.8587437,"2017-07-24","obsr277790","S38353478",300,"2","NA",444634688
"895","S38025348","Ardea alba","1",-27.2685099,152.8587437,"2017-07-08","obsr679476","S38025348",90,"1","NA",444634688
"896","S38274896","Haliastur sphenurus","3",-27.2685099,152.8587437,"2017-07-19","obsr277790","S38274896",300,"3","NA",444634688
"897","S37961118","Rhipidura leucophrys","5",-27.2685099,152.8587437,"2017-07-04","obsr450331","S37961118",90,"3","NA",444634688
"898","S37560679","Coracina papuensis","1",-27.2685099,152.8587437,"2017-06-13","obsr450784","S37560679",20,"0.2","NA",444634688
"899","S37560679","Aythya australis","60",-27.2685099,152.8587437,"2017-06-13","obsr450784","S37560679",20,"0.2","NA",444634688
"900","S38652684","Tachybaptus novaehollandiae","12",-27.2685099,152.8587437,"2017-08-15","obsr641272","S38652684",90,"1.5","NA",444634688
"901","S37898947","Vanellus miles","2",-27.2685099,152.8587437,"2017-07-01","obsr920222","S37898947",60,"1","NA",444634688
"902","S38353712","Dicaeum hirundinaceum","2",-27.2685099,152.8587437,"2017-07-23","obsr277790","S38353712",250,"3","NA",444634688
"903","S38583127","Cisticola exilis","6",-27.2685099,152.8587437,"2017-08-06","obsr277790","S38583127",200,"2.5","NA",444634688
"904","S37654724","Malurus melanocephalus","1",-27.2685099,152.8587437,"2017-06-18","obsr836214","S37654724",270,"4.89","NA",444634688
"905","S38244864","Rhipidura albiscapa","25",-27.2685099,152.8587437,"2017-07-18","obsr277790","S38244864",260,"3","NA",444634688
"906","S38353712","Synoicus ypsilophorus","2",-27.2685099,152.8587437,"2017-07-23","obsr277790","S38353712",250,"3","NA",444634688
"907","S38653537","Pachycephala pectoralis","2",-27.2685099,152.8587437,"2017-08-12","obsr277790","S38653537",300,"3","NA",444634688
"908","S38092455","Eopsaltria australis","1",-27.2685099,152.8587437,"2017-07-12","obsr450513","S38092455",92,"2.44","NA",444634688
"909","S38569971","Cisticola exilis","2",-27.2685099,152.8587437,"2017-08-10","obsr427309","S38569971",300,"5","NA",444634688
"910","S38274896","Anas gracilis","40",-27.2685099,152.8587437,"2017-07-19","obsr277790","S38274896",300,"3","NA",444634688
"911","S38043121","Meliphaga lewinii","3",-27.2685099,152.8587437,"2017-07-09","obsr453532","S38043121",80,"NA","NA",444634688
"912","S38653537","Malurus lamberti","10",-27.2685099,152.8587437,"2017-08-12","obsr277790","S38653537",300,"3","NA",444634688
"913","S38499551","Hirundo neoxena","15",-27.2685099,152.8587437,"2017-08-06","obsr450566","S38499551",110,"3","NA",444634688
"914","S37897253","Fulica atra","6",-27.2685099,152.8587437,"2017-07-01","obsr797995","S37897253",15,"0.2","NA",444634688
"915","S38845568","Phalacrocorax sulcirostris","12",-27.2685099,152.8587437,"2017-08-26","obsr584753","S38845568",165,"1.5","NA",444634688
"916","S38353478","Pachycephala pectoralis","1",-27.2685099,152.8587437,"2017-07-24","obsr277790","S38353478",300,"2","NA",444634688
"917","S38244861","Corvus orru","1",-27.2685099,152.8587437,"2017-07-17","obsr277790","S38244861",240,"3","NA",444634688
"918","S38653537","Pelecanus conspicillatus","20",-27.2685099,152.8587437,"2017-08-12","obsr277790","S38653537",300,"3","NA",444634688
"919","S38899898","Zosterops lateralis","3",-27.2685099,152.8587437,"2017-08-30","obsr427309","S38899898",270,"4","NA",444634688
"920","S38883957","Anas superciliosa","X",-27.2685099,152.8587437,"2017-08-29","obsr450331","S38883957",95,"3","NA",444634688
"921","S38439217","Rhipidura leucophrys","3",-27.2685099,152.8587437,"2017-07-30","obsr277790","S38439217",120,"2","NA",444634688
"922","S37707902","Hirundo neoxena","X",-27.2685099,152.8587437,"2017-06-21","obsr450434","S37707902",50,"1.5","NA",444634688
"923","S38353478","Cisticola exilis","2",-27.2685099,152.8587437,"2017-07-24","obsr277790","S38353478",300,"2","NA",444634688
"924","S38274896","Phalacrocorax carbo","30",-27.2685099,152.8587437,"2017-07-19","obsr277790","S38274896",300,"3","NA",444634688
"925","S38439221","Geopelia humeralis","2",-27.2685099,152.8587437,"2017-07-31","obsr277790","S38439221",260,"2","NA",444634688
"926","S37733432","Haliastur sphenurus","1",-27.2685099,152.8587437,"2017-06-22","obsr797995","S37733432",180,"2","NA",444634688
"927","S37716551","Porphyrio melanotus","16",-27.2685099,152.8587437,"2017-06-21","obsr679476","S37716551",190,"3","NA",444634688
"928","S38244864","Irediparra gallinacea","1",-27.2685099,152.8587437,"2017-07-18","obsr277790","S38244864",260,"3","NA",444634688
"929","S38295599","Pyrrholaemus sagittatus","1",-27.2685099,152.8587437,"2017-07-22","obsr277790","S38295599",240,"3","NA",444634688
"930","S37877430","Hirundo neoxena","28",-27.2685099,152.8587437,"2017-06-30","obsr450784","S37877430",140,"2","NA",444634688
"931","S38583129","Dicaeum hirundinaceum","1",-27.2685099,152.8587437,"2017-08-07","obsr277790","S38583129",240,"2.5","NA",444634688
"932","S38077852","Merops ornatus","3",-27.2685099,152.8587437,"2017-07-11","obsr450784","S38077852",15,"0.1","NA",444634688
"933","S38583127","Gerygone olivacea","5",-27.2685099,152.8587437,"2017-08-06","obsr277790","S38583127",200,"2.5","NA",444634688
"934","S38439217","Aythya australis","150",-27.2685099,152.8587437,"2017-07-30","obsr277790","S38439217",120,"2","NA",444634688
"935","S38353712","Colluricincla rufogaster","1",-27.2685099,152.8587437,"2017-07-23","obsr277790","S38353712",250,"3","NA",444634688
"936","S38244864","Threskiornis spinicollis","1",-27.2685099,152.8587437,"2017-07-18","obsr277790","S38244864",260,"3","NA",444634688
"937","S38844743","Plectorhyncha lanceolata","1",-27.2685099,152.8587437,"2017-08-24","obsr277790","S38844743",240,"2.5","NA",444634688
"938","S38844743","Anas superciliosa","20",-27.2685099,152.8587437,"2017-08-24","obsr277790","S38844743",240,"2.5","NA",444634688
"939","S38439217","Cracticus torquatus","1",-27.2685099,152.8587437,"2017-07-30","obsr277790","S38439217",120,"2","NA",444634688
"940","S38244861","Platalea regia","7",-27.2685099,152.8587437,"2017-07-17","obsr277790","S38244861",240,"3","NA",444634688
"941","S38598762","Cracticus nigrogularis","1",-27.2685099,152.8587437,"2017-08-12","obsr505689","S38598762",120,"NA","NA",444634688
"942","S38439217","Lalage leucomela","1",-27.2685099,152.8587437,"2017-07-30","obsr277790","S38439217",120,"2","NA",444634688
"943","S37560679","Petroica rosea","1",-27.2685099,152.8587437,"2017-06-13","obsr450784","S37560679",20,"0.2","NA",444634688
"944","S38439221","Caligavis chrysops","6",-27.2685099,152.8587437,"2017-07-31","obsr277790","S38439221",260,"2","NA",444634688
"945","S37806110","Fulica atra","X",-27.2685099,152.8587437,"2017-06-26","obsr427309","S37806110",300,"3","NA",444634688
"946","S38120889","Ardea intermedia","1",-27.2685099,152.8587437,"2017-07-14","obsr450350","S38120889",90,"0.2","NA",444634688
"947","S38598762","Numida meleagris","6",-27.2685099,152.8587437,"2017-08-12","obsr505689","S38598762",120,"NA","NA",444634688
"948","S37694849","Sphecotheres vieilloti","10",-27.2685099,152.8587437,"2017-06-20","obsr450386","S37694849",113,"1","NA",444634688
"949","S37766444","Dacelo novaeguineae","1",-27.2685099,152.8587437,"2017-06-24","obsr750900","S37766444",30,"NA","NA",444634688
"950","S38155903","Gymnorhina tibicen","1",-27.2685099,152.8587437,"2017-07-16","obsr678304","S38155903",90,"1","NA",444634688
"951","S38025348","Numida meleagris","7",-27.2685099,152.8587437,"2017-07-08","obsr679476","S38025348",90,"1","NA",444634688
"952","S38899898","Gallinago hardwickii","20",-27.2685099,152.8587437,"2017-08-30","obsr427309","S38899898",270,"4","NA",444634688
"953","S38244864","Cygnus atratus","2",-27.2685099,152.8587437,"2017-07-18","obsr277790","S38244864",260,"3","NA",444634688
"954","S38439217","Egretta garzetta","2",-27.2685099,152.8587437,"2017-07-30","obsr277790","S38439217",120,"2","NA",444634688
"955","S38653535","Himantopus leucocephalus","10",-27.2685099,152.8587437,"2017-08-11","obsr277790","S38653535",250,"2.5","NA",444634688
"956","S37478472","Meliphaga lewinii","2",-27.2685099,152.8587437,"2017-06-09","obsr450784","S37478472",30,"0.2","NA",444634688
"957","S38439221","Phalacrocorax carbo","5",-27.2685099,152.8587437,"2017-07-31","obsr277790","S38439221",260,"2","NA",444634688
"958","S38883957","Cracticus nigrogularis","2",-27.2685099,152.8587437,"2017-08-29","obsr450331","S38883957",95,"3","NA",444634688
"959","S38570970","Petrochelidon ariel","6",-27.2685099,152.8587437,"2017-08-10","obsr450386","S38570970",180,"2","NA",444634688
"960","S38353712","Strepera graculina","1",-27.2685099,152.8587437,"2017-07-23","obsr277790","S38353712",250,"3","NA",444634688
"961","S38439215","Gerygone olivacea","5",-27.2685099,152.8587437,"2017-07-29","obsr277790","S38439215",180,"3","NA",444634688
"962","S38274896","Corvus orru","1",-27.2685099,152.8587437,"2017-07-19","obsr277790","S38274896",300,"3","NA",444634688
"963","S38499551","Meliphaga lewinii","3",-27.2685099,152.8587437,"2017-08-06","obsr450566","S38499551",110,"3","NA",444634688
"964","S37956300","Pardalotus striatus","1",-27.2685099,152.8587437,"2017-07-04","obsr450784","S37956300",15,"NA","NA",444634688
"965","S37694849","Cracticus torquatus","1",-27.2685099,152.8587437,"2017-06-20","obsr450386","S37694849",113,"1","NA",444634688
"966","S38353478","Gerygone olivacea","5",-27.2685099,152.8587437,"2017-07-24","obsr277790","S38353478",300,"2","NA",444634688
"967","S38583218","Geopelia humeralis","2",-27.2685099,152.8587437,"2017-08-09","obsr277790","S38583218",240,"3","NA",444634688
"968","S38653535","Geopelia humeralis","2",-27.2685099,152.8587437,"2017-08-11","obsr277790","S38653535",250,"2.5","NA",444634688
"969","S38197578","Pardalotus striatus","1",-27.2685099,152.8587437,"2017-07-18","obsr427309","S38197578",270,"5","NA",444634688
"970","S38244861","Microcarbo melanoleucos","25",-27.2685099,152.8587437,"2017-07-17","obsr277790","S38244861",240,"3","NA",444634688
"971","S37367131","Anas superciliosa","2",-27.2685099,152.8587437,"2017-06-04","obsr920222","S37367131",150,"3","NA",444634688
"972","S38499551","Spatula rhynchotis","2",-27.2685099,152.8587437,"2017-08-06","obsr450566","S38499551",110,"3","NA",444634688
"973","S38353478","Corvus orru","1",-27.2685099,152.8587437,"2017-07-24","obsr277790","S38353478",300,"2","NA",444634688
"974","S38653537","Phalacrocorax sulcirostris","30",-27.2685099,152.8587437,"2017-08-12","obsr277790","S38653537",300,"3","NA",444634688
"975","S38439215","Pyrrholaemus sagittatus","1",-27.2685099,152.8587437,"2017-07-29","obsr277790","S38439215",180,"3","NA",444634688
"976","S38353478","Grallina cyanoleuca","3",-27.2685099,152.8587437,"2017-07-24","obsr277790","S38353478",300,"2","NA",444634688
"977","S38311152","Cisticola exilis","3",-27.2685099,152.8587437,"2017-07-25","obsr836214","S38311152",55,"NA","NA",444634688
"978","S37346716","Pelecanus conspicillatus","2",-27.2685099,152.8587437,"2017-06-03","obsr920222","S37346716",80,"2","NA",444634688
"979","S38777621","Gerygone olivacea","1",-27.2685099,152.8587437,"2017-08-23","obsr450784","S38777621",90,"2","NA",444634688
"980","S38244861","Philemon corniculatus","1",-27.2685099,152.8587437,"2017-07-17","obsr277790","S38244861",240,"3","NA",444634688
"981","S39024839","Ardea pacifica","1",-27.2685099,152.8587437,"2017-08-31","obsr277790","S39024839",90,"2","NA",444634688
"982","S37877430","Cormobates leucophaea","3",-27.2685099,152.8587437,"2017-06-30","obsr450784","S37877430",140,"2","NA",444634688
"983","S38899898","Fulica atra","X",-27.2685099,152.8587437,"2017-08-30","obsr427309","S38899898",270,"4","NA",444634688
"984","S38025348","Cracticus torquatus","1",-27.2685099,152.8587437,"2017-07-08","obsr679476","S38025348",90,"1","NA",444634688
"985","S38583218","Pachycephala rufiventris","8",-27.2685099,152.8587437,"2017-08-09","obsr277790","S38583218",240,"3","NA",444634688
"986","S37956300","Hirundo neoxena","10",-27.2685099,152.8587437,"2017-07-04","obsr450784","S37956300",15,"NA","NA",444634688
"987","S38077852","Meliphaga lewinii","2",-27.2685099,152.8587437,"2017-07-11","obsr450784","S38077852",15,"0.1","NA",444634688
"988","S37766444","Stictonetta naevosa","4",-27.2685099,152.8587437,"2017-06-24","obsr750900","S37766444",30,"NA","NA",444634688
"989","S38499551","Gymnorhina tibicen","2",-27.2685099,152.8587437,"2017-08-06","obsr450566","S38499551",110,"3","NA",444634688
"990","S38844743","Pelecanus conspicillatus","20",-27.2685099,152.8587437,"2017-08-24","obsr277790","S38844743",240,"2.5","NA",444634688
"991","S37694849","Cisticola exilis","2",-27.2685099,152.8587437,"2017-06-20","obsr450386","S37694849",113,"1","NA",444634688
"992","S38295599","Egretta garzetta","6",-27.2685099,152.8587437,"2017-07-22","obsr277790","S38295599",240,"3","NA",444634688
"993","S37707902","Psophodes olivaceus","2",-27.2685099,152.8587437,"2017-06-21","obsr450434","S37707902",50,"1.5","NA",444634688
"994","S37346716","Melithreptus albogularis","1",-27.2685099,152.8587437,"2017-06-03","obsr920222","S37346716",80,"2","NA",444634688
"995","S38583129","Colluricincla harmonica","2",-27.2685099,152.8587437,"2017-08-07","obsr277790","S38583129",240,"2.5","NA",444634688
"996","S38777621","Cracticus nigrogularis","2",-27.2685099,152.8587437,"2017-08-23","obsr450784","S38777621",90,"2","NA",444634688
"997","S38244864","Zosterops lateralis","30",-27.2685099,152.8587437,"2017-07-18","obsr277790","S38244864",260,"3","NA",444634688
"998","S38845568","Malurus melanocephalus","9",-27.2685099,152.8587437,"2017-08-26","obsr584753","S38845568",165,"1.5","NA",444634688
"999","S37898947","Grallina cyanoleuca","1",-27.2685099,152.8587437,"2017-07-01","obsr920222","S37898947",60,"1","NA",444634688
"1000","S38244861","Centropus phasianinus","1",-27.2685099,152.8587437,"2017-07-17","obsr277790","S38244861",240,"3","NA",444634688
"1001","S37752366","Gymnorhina tibicen","1",-27.2685099,152.8587437,"2017-06-23","obsr450386","S37752366",45,"0.2","NA",444634688
"1002","S38845355","Gymnorhina tibicen","2",-27.2685099,152.8587437,"2017-08-26","obsr584753","S38845355",135,"1.5","NA",444634688
"1003","S38353712","Ardea alba","1",-27.2685099,152.8587437,"2017-07-23","obsr277790","S38353712",250,"3","NA",444634688
"1004","S37694849","Oriolus sagittatus","1",-27.2685099,152.8587437,"2017-06-20","obsr450386","S37694849",113,"1","NA",444634688
"1005","S37716551","Cisticola exilis","6",-27.2685099,152.8587437,"2017-06-21","obsr679476","S37716551",190,"3","NA",444634688
"1006","S38439221","Haliastur sphenurus","6",-27.2685099,152.8587437,"2017-07-31","obsr277790","S38439221",260,"2","NA",444634688
"1007","S37346716","Coracina novaehollandiae","2",-27.2685099,152.8587437,"2017-06-03","obsr920222","S37346716",80,"2","NA",444634688
"1008","S37674153","Anhinga novaehollandiae","1",-27.2685099,152.8587437,"2017-06-19","obsr450386","S37674153",25,"0.1","NA",444634688
"1009","S37877430","Sericornis frontalis","3",-27.2685099,152.8587437,"2017-06-30","obsr450784","S37877430",140,"2","NA",444634688
"1010","S38197578","Egretta garzetta","1",-27.2685099,152.8587437,"2017-07-18","obsr427309","S38197578",270,"5","NA",444634688
"1011","S38653535","Malurus lamberti","10",-27.2685099,152.8587437,"2017-08-11","obsr277790","S38653535",250,"2.5","NA",444634688
"1012","S38295599","Gerygone olivacea","2",-27.2685099,152.8587437,"2017-07-22","obsr277790","S38295599",240,"3","NA",444634688
"1013","S38653537","Zosterops lateralis","12",-27.2685099,152.8587437,"2017-08-12","obsr277790","S38653537",300,"3","NA",444634688
"1014","S38274896","Microcarbo melanoleucos","15",-27.2685099,152.8587437,"2017-07-19","obsr277790","S38274896",300,"3","NA",444634688
"1015","S38584962","Egretta novaehollandiae","2",-27.2685099,152.8587437,"2017-08-11","obsr679476","S38584962",210,"2.5","NA",444634688
"1016","S38120889","Cisticola exilis","6",-27.2685099,152.8587437,"2017-07-14","obsr450350","S38120889",90,"0.2","NA",444634688
"1017","S38583127","Manorina melanophrys","X",-27.2685099,152.8587437,"2017-08-06","obsr277790","S38583127",200,"2.5","NA",444634688
"1018","S38583127","Anhinga novaehollandiae","1",-27.2685099,152.8587437,"2017-08-06","obsr277790","S38583127",200,"2.5","NA",444634688
"1019","S38845355","Microcarbo melanoleucos","5",-27.2685099,152.8587437,"2017-08-26","obsr584753","S38845355",135,"1.5","NA",444634688
"1020","S38274896","Zanda funerea","1",-27.2685099,152.8587437,"2017-07-19","obsr277790","S38274896",300,"3","NA",444634688
"1021","S37898947","Cormobates leucophaea","1",-27.2685099,152.8587437,"2017-07-01","obsr920222","S37898947",60,"1","NA",444634688
"1022","S37654724","Hirundo neoxena","X",-27.2685099,152.8587437,"2017-06-18","obsr836214","S37654724",270,"4.89","NA",444634688
"1023","S38479972","Trichoglossus moluccanus","4",-27.2685099,152.8587437,"2017-08-05","obsr421282","S38479972",63,"1.2","NA",444634688
"1024","S38439217","Himantopus leucocephalus","1",-27.2685099,152.8587437,"2017-07-30","obsr277790","S38439217",120,"2","NA",444634688
"1025","S38652684","Himantopus leucocephalus","20",-27.2685099,152.8587437,"2017-08-15","obsr641272","S38652684",90,"1.5","NA",444634688
"1026","S38197578","Cormobates leucophaea","1",-27.2685099,152.8587437,"2017-07-18","obsr427309","S38197578",270,"5","NA",444634688
"1027","S38653535","Cincloramphus timoriensis","4",-27.2685099,152.8587437,"2017-08-11","obsr277790","S38653535",250,"2.5","NA",444634688
"1028","S39024839","Cygnus atratus","4",-27.2685099,152.8587437,"2017-08-31","obsr277790","S39024839",90,"2","NA",444634688
"1029","S37716551","Lichmera indistincta","3",-27.2685099,152.8587437,"2017-06-21","obsr679476","S37716551",190,"3","NA",444634688
"1030","S38295599","Malurus lamberti","12",-27.2685099,152.8587437,"2017-07-22","obsr277790","S38295599",240,"3","NA",444634688
"1031","S38845568","Coracina novaehollandiae","3",-27.2685099,152.8587437,"2017-08-26","obsr584753","S38845568",165,"1.5","NA",444634688
"1032","S37838664","Trichoglossus moluccanus","2",-27.2685099,152.8587437,"2017-06-28","obsr450217","S37838664",70,"1","NA",444634688
"1033","S38439215","Rhipidura leucophrys","4",-27.2685099,152.8587437,"2017-07-29","obsr277790","S38439215",180,"3","NA",444634688
"1034","S38077852","Coracina novaehollandiae","2",-27.2685099,152.8587437,"2017-07-11","obsr450784","S38077852",15,"0.1","NA",444634688
"1035","S37716551","Cygnus atratus","1",-27.2685099,152.8587437,"2017-06-21","obsr679476","S37716551",190,"3","NA",444634688
"1036","S37367131","Geopelia humeralis","5",-27.2685099,152.8587437,"2017-06-04","obsr920222","S37367131",150,"3","NA",444634688
"1037","S37654724","Platalea regia","3",-27.2685099,152.8587437,"2017-06-18","obsr836214","S37654724",270,"4.89","NA",444634688
"1038","S37751332","Gerygone olivacea","1",-27.2685099,152.8587437,"2017-06-23","obsr676622","S37751332",180,"1","NA",444634688
"1039","S38439217","Geopelia placida","1",-27.2685099,152.8587437,"2017-07-30","obsr277790","S38439217",120,"2","NA",444634688
"1040","S38584962","Stictonetta naevosa","24",-27.2685099,152.8587437,"2017-08-11","obsr679476","S38584962",210,"2.5","NA",444634688
"1041","S38844743","Anhinga novaehollandiae","1",-27.2685099,152.8587437,"2017-08-24","obsr277790","S38844743",240,"2.5","NA",444634688
"1042","S38353712","Sericornis magnirostra","2",-27.2685099,152.8587437,"2017-07-23","obsr277790","S38353712",250,"3","NA",444634688
"1043","S38569971","Strepera graculina","1",-27.2685099,152.8587437,"2017-08-10","obsr427309","S38569971",300,"5","NA",444634688
"1044","S38899898","Aythya australis","X",-27.2685099,152.8587437,"2017-08-30","obsr427309","S38899898",270,"4","NA",444634688
"1045","S39024839","Elseyornis melanops","4",-27.2685099,152.8587437,"2017-08-31","obsr277790","S39024839",90,"2","NA",444634688
"1046","S38295599","Petrochelidon nigricans","6",-27.2685099,152.8587437,"2017-07-22","obsr277790","S38295599",240,"3","NA",444634688
"1047","S38584962","Tachybaptus novaehollandiae","20",-27.2685099,152.8587437,"2017-08-11","obsr679476","S38584962",210,"2.5","NA",444634688
"1048","S38439221","Vanellus miles","2",-27.2685099,152.8587437,"2017-07-31","obsr277790","S38439221",260,"2","NA",444634688
"1049","S38584962","Macropygia phasianella","1",-27.2685099,152.8587437,"2017-08-11","obsr679476","S38584962",210,"2.5","NA",444634688
"1050","S38353712","Gymnorhina tibicen","3",-27.2685099,152.8587437,"2017-07-23","obsr277790","S38353712",250,"3","NA",444634688
"1051","S38439217","Phalacrocorax sulcirostris","15",-27.2685099,152.8587437,"2017-07-30","obsr277790","S38439217",120,"2","NA",444634688
"1052","S38274896","Lonchura castaneothorax","1",-27.2685099,152.8587437,"2017-07-19","obsr277790","S38274896",300,"3","NA",444634688
"1053","S37898947","Cracticus nigrogularis","4",-27.2685099,152.8587437,"2017-07-01","obsr920222","S37898947",60,"1","NA",444634688
"1054","S38043121","Pardalotus striatus","1",-27.2685099,152.8587437,"2017-07-09","obsr453532","S38043121",80,"NA","NA",444634688
"1055","S38353478","Psophodes olivaceus","8",-27.2685099,152.8587437,"2017-07-24","obsr277790","S38353478",300,"2","NA",444634688
"1056","S38883957","Rhipidura leucophrys","2",-27.2685099,152.8587437,"2017-08-29","obsr450331","S38883957",95,"3","NA",444634688
"1057","S38569971","Cincloramphus timoriensis","2",-27.2685099,152.8587437,"2017-08-10","obsr427309","S38569971",300,"5","NA",444634688
"1058","S37560679","Anas superciliosa","4",-27.2685099,152.8587437,"2017-06-13","obsr450784","S37560679",20,"0.2","NA",444634688
"1059","S38653537","Fulica atra","10",-27.2685099,152.8587437,"2017-08-12","obsr277790","S38653537",300,"3","NA",444634688
"1060","S38439221","Platalea regia","5",-27.2685099,152.8587437,"2017-07-31","obsr277790","S38439221",260,"2","NA",444634688
"1061","S38598762","Pelecanus conspicillatus","14",-27.2685099,152.8587437,"2017-08-12","obsr505689","S38598762",120,"NA","NA",444634688
"1062","S38439221","Cracticus nigrogularis","1",-27.2685099,152.8587437,"2017-07-31","obsr277790","S38439221",260,"2","NA",444634688
"1063","S37961118","Dacelo novaeguineae","1",-27.2685099,152.8587437,"2017-07-04","obsr450331","S37961118",90,"3","NA",444634688
"1064","S38653535","Anas gracilis","30",-27.2685099,152.8587437,"2017-08-11","obsr277790","S38653535",250,"2.5","NA",444634688
"1065","S37716551","Pachycephala pectoralis","3",-27.2685099,152.8587437,"2017-06-21","obsr679476","S37716551",190,"3","NA",444634688
"1066","S38583127","Coracina novaehollandiae","3",-27.2685099,152.8587437,"2017-08-06","obsr277790","S38583127",200,"2.5","NA",444634688
"1067","S37733432","Circus approximans","1",-27.2685099,152.8587437,"2017-06-22","obsr797995","S37733432",180,"2","NA",444634688
"1068","S38120889","Chlidonias hybrida","1",-27.2685099,152.8587437,"2017-07-14","obsr450350","S38120889",90,"0.2","NA",444634688
"1069","S37478472","Myzomela sanguinolenta","1",-27.2685099,152.8587437,"2017-06-09","obsr450784","S37478472",30,"0.2","NA",444634688
"1070","S37733432","Pelecanus conspicillatus","1",-27.2685099,152.8587437,"2017-06-22","obsr797995","S37733432",180,"2","NA",444634688
"1071","S38899898","Daphoenositta chrysoptera","5",-27.2685099,152.8587437,"2017-08-30","obsr427309","S38899898",270,"4","NA",444634688
"1072","S37367131","Geopelia placida","2",-27.2685099,152.8587437,"2017-06-04","obsr920222","S37367131",150,"3","NA",444634688
"1073","S38353478","Gymnorhina tibicen","1",-27.2685099,152.8587437,"2017-07-24","obsr277790","S38353478",300,"2","NA",444634688
"1074","S38479972","Rhipidura leucophrys","1",-27.2685099,152.8587437,"2017-08-05","obsr421282","S38479972",63,"1.2","NA",444634688
"1075","S38244864","Acanthiza nana","1",-27.2685099,152.8587437,"2017-07-18","obsr277790","S38244864",260,"3","NA",444634688
"1076","S38439217","Hirundo neoxena","10",-27.2685099,152.8587437,"2017-07-30","obsr277790","S38439217",120,"2","NA",444634688
"1077","S38439217","Myzomela sanguinolenta","2",-27.2685099,152.8587437,"2017-07-30","obsr277790","S38439217",120,"2","NA",444634688
"1078","S37654724","Rhipidura albiscapa","X",-27.2685099,152.8587437,"2017-06-18","obsr836214","S37654724",270,"4.89","NA",444634688
"1079","S38353712","Chrysococcyx lucidus","3",-27.2685099,152.8587437,"2017-07-23","obsr277790","S38353712",250,"3","NA",444634688
"1080","S38439217","Zosterops lateralis","20",-27.2685099,152.8587437,"2017-07-30","obsr277790","S38439217",120,"2","NA",444634688
"1081","S38439217","Pardalotus striatus","4",-27.2685099,152.8587437,"2017-07-30","obsr277790","S38439217",120,"2","NA",444634688
"1082","S38777621","Rhipidura leucophrys","1",-27.2685099,152.8587437,"2017-08-23","obsr450784","S38777621",90,"2","NA",444634688
"1083","S38570970","Phalacrocorax varius","1",-27.2685099,152.8587437,"2017-08-10","obsr450386","S38570970",180,"2","NA",444634688
"1084","S38439221","Cisticola exilis","5",-27.2685099,152.8587437,"2017-07-31","obsr277790","S38439221",260,"2","NA",444634688
"1085","S37956300","Rhipidura albiscapa","2",-27.2685099,152.8587437,"2017-07-04","obsr450784","S37956300",15,"NA","NA",444634688
"1086","S37694849","Strepera graculina","1",-27.2685099,152.8587437,"2017-06-20","obsr450386","S37694849",113,"1","NA",444634688
"1087","S37346716","Falco berigora","1",-27.2685099,152.8587437,"2017-06-03","obsr920222","S37346716",80,"2","NA",444634688
"1088","S38439215","Anas gracilis","80",-27.2685099,152.8587437,"2017-07-29","obsr277790","S38439215",180,"3","NA",444634688
"1089","S37898947","Alectura lathami","1",-27.2685099,152.8587437,"2017-07-01","obsr920222","S37898947",60,"1","NA",444634688
"1090","S38569971","Phalacrocorax carbo","1",-27.2685099,152.8587437,"2017-08-10","obsr427309","S38569971",300,"5","NA",444634688
"1091","S37367131","Rhipidura albiscapa","20",-27.2685099,152.8587437,"2017-06-04","obsr920222","S37367131",150,"3","NA",444634688
"1092","S38845568","Myzomela sanguinolenta","5",-27.2685099,152.8587437,"2017-08-26","obsr584753","S38845568",165,"1.5","NA",444634688
"1093","S37877430","Lichmera indistincta","3",-27.2685099,152.8587437,"2017-06-30","obsr450784","S37877430",140,"2","NA",444634688
"1094","S38155903","Anhinga novaehollandiae","1",-27.2685099,152.8587437,"2017-07-16","obsr678304","S38155903",90,"1","NA",444634688
"1095","S38569971","Zosterops lateralis","1",-27.2685099,152.8587437,"2017-08-10","obsr427309","S38569971",300,"5","NA",444634688
"1096","S37654724","Cincloramphus timoriensis","3",-27.2685099,152.8587437,"2017-06-18","obsr836214","S37654724",270,"4.89","NA",444634688
"1097","S38120889","Porphyrio melanotus","1",-27.2685099,152.8587437,"2017-07-14","obsr450350","S38120889",90,"0.2","NA",444634688
"1098","S37898947","Sphecotheres vieilloti","20",-27.2685099,152.8587437,"2017-07-01","obsr920222","S37898947",60,"1","NA",444634688
"1099","S37654724","Phalacrocorax sulcirostris","X",-27.2685099,152.8587437,"2017-06-18","obsr836214","S37654724",270,"4.89","NA",444634688
"1100","S37877430","Hydroprogne caspia","1",-27.2685099,152.8587437,"2017-06-30","obsr450784","S37877430",140,"2","NA",444634688
