"cell_ID","SC_obs","obs.richness","sampsize_obs","SC_80","richness_80","sampsize_80","SC_90","richness_90","sampsize_90","SC_95","richness_95","sampsize_95","SC_97","richness_97","sampsize_97","SC_98","richness_98","sampsize_98","square"
236688123,0.989358201356661,203,106,0.786869038992944,81.0019242661152,4,0.899566406994185,108.732865867035,9,0.951021687139103,136.614725155132,20,0.97013441331371,158.622852802904,36,0.979920567957541,177.194569231103,57,"r2c3"
238563179,0.98955401445028,189,161,0.804140163655764,79.1505457167748,7,0.897688354211835,102.745131334006,14,0.949310736126789,127.767948551623,29,0.969854631092462,146.723168059421,50,0.98008450982234,162.009618693975,77,"r2c3"
239609590,0.978320301804841,186,63,0.815407233339634,91.3673501055585,5,0.898408863837321,112.119815624453,9,0.949155894579656,137.769862569884,19,0.969807711308031,162.648971991824,37,0.979920896925041,192.709624388049,72,"r2c3"
239753919,0.986670417145257,203,96,0.822391838109276,91.0883129616169,5,0.899714541742578,111.246396377674,9,0.949367025640661,139.280522393162,20,0.970105816717745,163.0072841593,37,0.979842982223986,180.589370035315,57,"r2c3"
239970401,0.990093024798801,230,141,0.780540714349871,81.4847328383744,4,0.896843378822534,109.51088728276,9,0.950430147389122,144.683837785573,23,0.970068096275157,172.0930490089,43,0.979921872911765,193.94072986181,68,"r2c3"
240006479,0.99422947500737,199,333,0.797408652860173,60.0692673686507,6,0.900668611550838,84.143777976948,14,0.950209990453216,110.167589377934,32,0.970166093819897,131.691724112415,59,0.980095192335352,148.887889127133,93,"r2c3"
243687046,0.983686860402024,220,102,0.790096507524597,103.722759702736,7,0.899450098344319,133.831704772522,14,0.94965683477672,162.194459878698,28,0.969781742689421,187.54726041678,51,0.980093309090923,210.679988132231,84,"r2c3"
246465696,0.98485469967111,234,63,0.78386917201797,121.143475594043,5,0.900829198705825,154.872806122481,10,0.949264439349423,182.926069538502,19,0.97042058749517,206.548263581651,33,0.980206955026704,223.433861997751,49,"r2c3"
247043037,0.982772111620216,211,76,0.806482645491608,107.609964708272,6,0.900176257337372,133.113286595638,11,0.951112177651407,159.997298731482,22,0.969883852849356,181.279843459818,38,0.97994577844799,202.562792341039,63,"r2c3"
247656432,0.9883988957902,230,86,0.816190153874078,122.926906392172,6,0.897279520700677,146.867764232022,10,0.94891728881051,171.20284681554,18,0.969844161725655,188.937875701829,29,0.980029696871617,204.911571870312,45,"r2c3"
247945047,0.965980562928585,203,54,0.789692039927221,106.359588713361,7,0.900904969370894,141.429344101629,15,0.949915285711263,176.371041245351,32,0.969910108696443,212.526211434587,64,0.979931766037658,236.821240019893,97,"r2c3"
255954909,0.992061467812572,241,107,0.82018841239941,114.387650287765,5,0.900448145252066,140.343449302788,9,0.950840996266215,169.602612596414,18,0.969747051171945,189.155365997529,29,0.980201391638885,205.978494287911,44,"r2c3"
256171420,0.989866216276279,204,151,0.790176846727828,86.8941695012402,7,0.898313056440068,116.500172258906,15,0.950275527674037,144.69795864622,31,0.969802077996052,162.963115534357,50,0.980003120687694,177.530529739442,74,"r2c3"
256820940,0.979830066108881,244,119,0.809510830596205,102.873191552894,9,0.900470917778903,141.211269807847,20,0.950464059411674,186.742150608913,46,0.969917539843624,219.708964366453,80,0.980018829596989,244.507807747376,120,"r2c3"
257542751,0.957546716152829,188,34,0.808544647617077,109.850997729676,6,0.896480350641159,136.448513371581,11,0.949630296416001,174.582960677925,26,0.969918242929703,212.828403443442,53,0.977081217141055,227.203768487864,68,"r2c3"
264037862,0.995835668988861,225,975,0.798061132681117,82.2472914492968,24,0.900937314732123,112.228363594798,51,0.95035761761437,139.045375940005,100,0.969971649084673,157.474285222414,161,0.980030830552738,172.79006929581,241,"r2c3"
264795118,0.982930572431012,190,56,0.791384117515266,94.0629998762848,4,0.897092698396252,120.111753505284,8,0.951372580390007,146.996427938553,17,0.970115867429608,164.506223668903,28,0.980103425045425,181.593062580431,45,"r2c3"
264795119,0.969747689924196,198,46,0.807058900558611,99.1305426313643,5,0.898246206837608,126.911203641377,10,0.950220991558147,166.811954409154,25,0.969747689924196,198,46,0.979869692983696,217.088865526365,66,"r2c3"
265300275,0.989910586447291,191,98,0.801934000540933,85.5162237014477,4,0.903722730334233,108.91655885555,8,0.950580711930474,128.334593757811,15,0.970198584782415,144.904187615118,26,0.979852622009159,160.235091479282,42,"r2c3"
265336360,0.986482573549348,197,105,0.800906292618025,84.6162662281701,5,0.897824175045238,108.761441337167,10,0.949720078996279,134.360143428807,21,0.970191341260309,155.473845955315,38,0.980094951245256,174.980838272373,63,"r2c3"
265986098,0.976326192500205,198,64,0.793788058804894,105.832296488354,7,0.902665983818026,136.110027685608,14,0.949548965926754,160.943478767421,26,0.969922554638504,184.645365620388,47,0.979907849091451,206.377200959159,77,"r2c3"
266274759,0.994721461639759,254,220,0.81725870486782,105.110822472066,6,0.900632539813503,129.884476195827,11,0.950868094626974,159.536004079872,23,0.970229340104694,181.119061529948,39,0.979870410608992,198.362057196522,59,"r2c3"
266563425,0.99788792363911,235,1171,0.777239069448138,50.0597458389025,5,0.90641693704514,77.6061389334016,15,0.94901115568622,98.599187218994,31,0.969988854488691,117.863440780905,57,0.980117267061387,133.142985697929,90,"r2c3"
266635609,0.995744545537974,250,279,0.788941554581297,94.6369580405111,5,0.899784156518746,121.180271429886,10,0.950079743286295,145.775367205329,20,0.969893688179329,165.803135992714,35,0.979927831167606,183.578143804711,56,"r2c3"
267140471,0.991624985427183,245,148,0.803192907334345,96.0930760132397,4,0.899631920406052,122.709800138307,8,0.951381078622258,150.891540461064,17,0.970046389477984,171.238951544129,29,0.979892238078744,189.671654351305,46,"r2c3"
267141001,0.984165234628252,191,93,0.811064709661048,84.3612778044209,5,0.904680004961611,107.786796663268,10,0.950865224406691,130.58737559229,20,0.970022974902189,151.99246634405,37,0.979920493251384,174.548350584053,65,"r2c3"
267285079,0.992182994983636,197,156,0.799395538297262,73.2405351778207,3,0.905408150214816,91.6757175528998,6,0.949676115999534,108.706108554488,12,0.969836426142184,125.897973161957,23,0.980009516361923,143.551612055735,41,"r2c3"
267393575,0.992930973775055,213,189,0.773483865794913,73.0633947432793,3,0.900832672180915,98.9069462046371,7,0.951154714452021,118.798610689824,14,0.97031293606956,133.960680888024,24,0.980110473701856,149.293460765091,40,"r2c3"
267573719,0.995379523182589,253,391,0.805471795812144,79.7156717668941,7,0.901641190167984,105.733090499185,15,0.949930447849373,139.223259424259,36,0.969897876822106,168.79060563458,69,0.979964830083324,191.571242128643,109,"r2c3"
267718069,0.988714583144004,202,83,0.810927112547937,95.9063683879224,4,0.89671537719714,115.839905734152,7,0.95116734330389,140.920096417996,15,0.969982942435804,159.366040666597,26,0.980045523430912,175.404694009154,41,"r2c3"
268187133,0.993165870276073,215,160,0.815854464226527,93.4390038773092,5,0.90287188210051,113.722488732486,9,0.949863437921765,136.276686156414,18,0.969747310756417,155.702769492427,32,0.97995408813377,172.381134477154,51,"r2c3"
268331459,0.979931702162414,186,96,0.791490643244473,86.4884195205797,8,0.902127343615376,117.63165608263,18,0.949683960416907,146.285365856703,37,0.969778104207895,168.944381556028,64,0.979931702162414,186,96,"r2c3"
269990986,0.981407062368675,191,105,0.803679895304324,84.755973034431,8,0.898554840364453,113.585813889879,17,0.950052190538194,146.789793835171,38,0.970174207049419,170.139512925877,65,0.980049884879184,187.543497036022,97,"r2c3"
269991136,0.989483623487755,186,89,0.802361981294151,84.7048452486994,4,0.903588220888807,107.333673794811,8,0.950627597417817,128.758746377758,16,0.96994484715432,146.465806239797,28,0.979922132303973,161.532128083657,44,"r2c3"
270857426,0.977809404884708,200,122,0.804130603227436,94.9290410207676,11,0.900490305640451,124.118304059831,22,0.950190396751905,154.084752747159,45,0.96994678953176,181.136023479779,83,0.98005265261566,205.926816797026,137,"r2c3"
271650791,0.988760226988207,192,119,0.786256807830996,81.1568454538694,6,0.900769997716019,112.070934122803,14,0.94982838275282,139.716841524019,29,0.969786649201015,159.04207083439,48,0.979964823547921,173.185599216223,70,"r2c3"
273274612,0.925013666148418,192,46,0.79889780169235,123.315946509548,15,0.899545287781641,172.559038497287,34,0.950403927280246,211.437210830262,63,0.970237530385086,226.620588546266,84,0.975499102986206,230.648522540946,92,"r2c3"
273382797,0.992432369179962,221,698,0.79178051672777,69.935932037696,17,0.901042592496687,101.057070956905,40,0.949409120116251,127.575451126845,80,0.969985552379486,149.061251000541,139,0.979993543551073,167.893684971843,221,"r2c3"
274284934,0.959384188844943,194,59,0.804139477945442,104.799376576305,10,0.900121929814772,140.816187016277,21,0.949971672604325,179.410508605206,45,0.970091101172941,214.317073887429,84,0.980029938156719,233.176674038117,117,"r2c3"
275367390,0.992601489443166,198,332,0.793670536490928,74.0588192602092,11,0.901857319540136,103.432028669521,25,0.94955499285379,128.985895617243,50,0.97011536744874,148.818368490145,85,0.980067926795369,163.094693751391,125,"r2c3"
276377676,0.972981881340544,189,55,0.807562126089681,107.742308904254,9,0.901401413125861,140.330082416487,18,0.949287677785585,167.929893613252,33,0.970271425282328,186.05923724915,51,0.980085012458493,196.852085263026,68,"r2c3"
276485942,0.964428716444846,190,55,0.792771607312543,89.9379592514346,6,0.900921141849029,124.112024658426,14,0.950495460268851,164.30792517658,34,0.97003265666414,204.453682613603,70,0.979912376493764,229.935455998171,105,"r2c3"
