"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"8243",10,"Suburban",142.050740356351,0,Inf,139.080684922288,145.052174265535
"8244",10,"Urban",121.603280776,0,Inf,118.313264093086,124.938416142595
"8245",15,"Natural",170.863843025077,0,Inf,169.071969155808,172.665162307723
"8246",15,"Suburban",136.720189759735,0,Inf,134.269923563629,139.192611476848
"8247",15,"Urban",118.185678425039,0,Inf,115.443871986246,120.959662991096
"8248",20,"Natural",163.624240604904,0,Inf,162.179625921862,165.075260742436
"8249",20,"Suburban",131.491577222058,0,Inf,129.519475923702,133.47857918838
"8250",20,"Urban",114.816788071006,0,Inf,112.560908130407,117.095049800265
"8251",25,"Natural",156.541349246668,0,Inf,155.408672429498,157.678138777131
"8252",25,"Suburban",126.364902743322,0,Inf,124.810950967826,127.928468457388
"8253",25,"Urban",111.496609713901,0,Inf,109.631614397417,113.377334679551
"8254",30,"Natural",149.615168950371,0,Inf,148.739993190227,150.49291190008
"8255",30,"Suburban",121.340166323527,0,Inf,120.10729030609,122.579337678273
"8256",30,"Urban",108.225143353724,0,Inf,106.604787153921,109.857721274916
"8257",35,"Natural",142.845699716013,0,Inf,142.135701016583,143.557467299076
"8258",35,"Suburban",116.417367962672,0,Inf,115.346836690489,117.492844102503
"8259",35,"Urban",105.002388990474,0,Inf,103.430269712933,106.58636626662
"8260",40,"Natural",136.232941543593,0,Inf,135.549665543489,136.917935338795
"8261",40,"Suburban",111.596507660757,0,Inf,110.485055353869,112.713522491383
"8262",40,"Urban",101.828346624153,0,Inf,100.109043494006,103.562288236173
"8263",45,"Natural",129.776894433112,0,Inf,128.986556481675,130.569646309436
"8264",45,"Suburban",106.877585417783,0,Inf,105.56190864529,108.201410496108
"8265",45,"Urban",98.7030162547596,0,Inf,96.6985286224973,100.728067063129
"8266",50,"Natural",123.477558384569,0,Inf,122.503488642902,124.455485397325
"8267",50,"Suburban",102.260601233749,0,Inf,100.65516081688,103.878743863806
"8268",50,"Urban",95.6263978822942,0,Inf,93.2606219560808,98.0218058883237
"8269",55,"Natural",117.334933397964,0,Inf,116.146636598729,118.529278033982
"8270",55,"Suburban",97.745555108656,0,Inf,95.8165673368362,99.6937671283283
"8271",55,"Urban",92.5984915067567,0,Inf,89.8356035384584,95.4032246557943
"8272",60,"Natural",111.349019473298,0,Inf,109.938917137237,112.768107426985
