"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"8995",65,"Natural",104.050440969396,0,Inf,101.047060148229,107.097804676417
"8996",65,"Suburban",91.5437817276353,0,Inf,88.7305294119335,94.4009386376474
"8997",65,"Urban",88.5944748777671,0,Inf,84.7678767439467,92.5055471613165
"8998",70,"Natural",97.3279671672736,0,Inf,93.9733745807205,100.741389224366
"8999",70,"Suburban",87.7170074450618,0,Inf,84.5514784566397,90.940709695739
"9000",70,"Urban",85.9747362960519,0,Inf,81.7077780864331,90.3502918795657
"9001",0,"Natural",213.405242956182,0,Inf,207.60383488429,219.286596889632
"9002",0,"Suburban",149.972963296661,0,Inf,145.640866648449,154.368548412476
"9003",0,"Urban",128.375602645257,0,Inf,123.640276209003,133.199912744298
"9004",5,"Natural",203.569192358106,0,Inf,198.574046176969,208.626387196261
"9005",5,"Suburban",144.873508555028,0,Inf,141.152056730096,148.643381890227
"9006",5,"Urban",124.906059152305,0,Inf,120.830000318852,129.0497328022
"9007",10,"Natural",193.965197602431,0,Inf,189.733292404292,198.24377894535
"9008",10,"Suburban",139.86225694992,0,Inf,136.723599253594,143.036532842468
"9009",10,"Urban",121.484044946401,0,Inf,118.031929478865,124.985917930874
"9010",15,"Natural",184.593258689157,0,Inf,181.07620012676,188.144145581271
"9011",15,"Suburban",134.939208481335,0,Inf,132.350180746934,137.553314734048
"9012",15,"Urban",118.109560027547,0,Inf,115.235045553184,121.019486278159
"9013",20,"Natural",175.453375618283,0,Inf,172.593171721613,178.337084717107
"9014",20,"Suburban",130.104363149274,0,Inf,128.021794853393,132.203733931665
"9015",20,"Urban",114.782604395741,0,Inf,112.419570376731,117.17021599987
"9016",25,"Natural",166.54554838981,0,Inf,164.266092341471,168.840711205725
"9017",25,"Suburban",125.357720953737,0,Inf,123.718353769983,127.007878229925
"9018",25,"Urban",111.503178050984,0,Inf,109.550183253203,113.473427791603
"9019",30,"Natural",157.869777003738,0,Inf,156.060022761928,159.689964271117
"9020",30,"Suburban",120.699281894723,0,Inf,119.399049829792,122.006555307279
"9021",30,"Urban",108.271280993276,0,Inf,106.571789323397,109.98421650901
"9022",35,"Natural",149.426061460067,0,Inf,147.914524677832,150.945282219234
"9023",35,"Suburban",116.129045972233,0,Inf,114.995830448206,117.267817735648
"9024",35,"Urban",105.086913222617,0,Inf,103.431381576935,106.755589174056
