"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"28126",0,"Natural",171.998903559834,0,Inf,169.556252189082,174.459023915932
"28127",0,"Suburban",136.266367664449,0,Inf,133.254149715383,139.312251845736
"28128",0,"Urban",115.347290738978,0,Inf,111.822930681229,118.926331648988
"28129",5,"Natural",165.367691352466,0,Inf,163.261575641571,167.48730485367
"28130",5,"Suburban",131.451237962787,0,Inf,128.86441223375,134.063770300532
"28131",5,"Urban",112.108111147695,0,Inf,109.074197115056,115.18364273752
"28132",10,"Natural",158.86683355502,0,Inf,157.081176813371,160.662582449039
"28133",10,"Suburban",126.72271948479,0,Inf,124.539804777789,128.924599242589
"28134",10,"Urban",108.915062869901,0,Inf,106.343402920084,111.517447143935
"28135",15,"Natural",152.496330167495,0,Inf,151.012734552245,153.987177853124
"28136",15,"Suburban",122.080812230457,0,Inf,120.275929995775,123.899135993605
"28137",15,"Urban",105.768145905595,0,Inf,103.621821915123,107.936471082337
"28138",20,"Natural",146.256181189893,0,Inf,145.052024086991,147.465315840616
"28139",20,"Suburban",117.525516199788,0,Inf,116.064669687785,118.995498769414
"28140",20,"Urban",102.667360254778,0,Inf,100.894063975173,104.45610464479
"28141",25,"Natural",140.146386622212,0,Inf,139.190858592153,141.10518323354
"28142",25,"Suburban",113.056831392784,0,Inf,111.890377241662,114.22933418279
"28143",25,"Urban",99.6127059174494,0,Inf,98.133499459614,101.102977479416
"28144",30,"Natural",134.166946464454,0,Inf,133.412856410735,134.923161689551
"28145",30,"Suburban",108.674757809443,0,Inf,107.723766468797,109.629928424877
"28146",30,"Urban",96.6041828936094,0,Inf,95.3008190014508,97.9163989626726
"28147",35,"Natural",128.317860716618,0,Inf,127.688477722476,128.948791030073
"28148",35,"Suburban",104.379295449767,0,Inf,103.522868703535,105.239250152941
"28149",35,"Urban",93.641791183258,0,Inf,92.361734264538,94.9306574248781
"28150",40,"Natural",122.599129378704,0,Inf,121.986394425974,123.213399355688
"28151",40,"Suburban",100.170444313755,0,Inf,99.2667687455218,101.078214572803
"28152",40,"Urban",90.7255307863953,0,Inf,89.3222947813558,92.1397033366646
"28153",45,"Natural",117.010752450712,0,Inf,116.312723065321,117.710870121956
"28154",45,"Suburban",96.0482044014079,0,Inf,94.9883998960954,97.1138883780167
"28155",45,"Urban",87.8554017030211,0,Inf,86.2269412310528,89.499096009056
"28156",50,"Natural",111.552729932641,0,Inf,110.708447716381,112.400219254342
"28157",50,"Suburban",92.0125757127246,0,Inf,90.7385147077177,93.2955190240673
"28158",50,"Urban",85.0314039331354,0,Inf,83.121169712485,86.9633393530844
"28159",55,"Natural",106.225061824493,0,Inf,105.208097965805,107.246917165069
"28160",55,"Suburban",88.0635582477055,0,Inf,86.5509562617421,89.5892634267099
"28161",55,"Urban",82.2535374767384,0,Inf,80.0346699767727,84.5027436141683
"28162",60,"Natural",101.027748126267,0,Inf,99.830085224411,102.232552443285
"28163",60,"Suburban",84.2011520063507,0,Inf,82.4433526944677,85.9774934500554
"28164",60,"Urban",79.5218023338299,0,Inf,76.984244470476,82.1005063592205
"28165",65,"Natural",95.9607888379632,0,Inf,94.5833979306312,97.3481366509808
"28166",65,"Suburban",80.4253569886602,0,Inf,78.4246770743333,82.4512360091248
"28167",65,"Urban",76.83619850441,0,Inf,73.9792827906942,79.7472379703449
"28168",70,"Natural",91.0241839595812,0,Inf,89.4725997557066,92.589106118667
"28169",70,"Suburban",76.736173194634,0,Inf,74.4997196588335,79.0057008757196
"28170",70,"Urban",74.1967259884787,0,Inf,71.0252076891255,77.437515696774
"28171",0,"Natural",172.055486192424,0,Inf,169.607596070528,174.520914770359
"28172",0,"Suburban",134.945218217092,0,Inf,131.942114606537,137.982114801976
"28173",0,"Urban",114.192857184302,0,Inf,110.681803487396,117.758733640738
"28174",5,"Natural",165.404865790938,0,Inf,163.294248255407,167.529036001574
"28175",5,"Suburban",130.297172615755,0,Inf,127.716822163593,132.903329322932
"28176",5,"Urban",111.15155676775,0,Inf,108.126953815879,114.217881355572
"28177",10,"Natural",158.885327595408,0,Inf,157.09586524483,160.684924097169
"28178",10,"Suburban",125.730584532109,0,Inf,123.551905230103,127.928305420835
