"","cell","number_checklists","total_SR","total_duration","avg_duration","avg_distance","square"
"1035",118485725,1,8,104,13,NA,"r1c4"
"1036",118519895,2,21,108,4.69565217391304,NA,"r1c4"
"1037",118521801,1,16,960,60,0.5,"r1c4"
"1038",118522543,4,16,3360,210,4.5263125,"r1c4"
"1039",118554455,1,8,384,48,0.71,"r1c4"
"1040",118593968,1,6,360,60,2,"r1c4"
"1041",118593974,1,4,12,3,NA,"r1c4"
"1042",118627809,1,2,4,2,2,"r1c4"
"1043",118627811,1,7,56,8,0.61,"r1c4"
"1044",118627907,1,4,240,60,NA,"r1c4"
"1045",118630050,4,25,3540,101.142857142857,2.28571428571429,"r1c4"
"1046",118662674,1,2,2,1,NA,"r1c4"
"1047",118663942,1,9,117,13,NA,"r1c4"
"1048",118666136,2,13,900,60,1.6,"r1c4"
"1049",118698735,1,8,920,115,3.673,"r1c4"
"1050",118699980,1,25,425,17,0.22,"r1c4"
"1051",118700290,1,22,3960,180,0.27,"r1c4"
"1052",118734821,1,43,5160,120,2,"r1c4"
"1053",118770919,2,28,3255,101.71875,1.8171875,"r1c4"
"1054",118770927,1,8,504,63,2.998,"r1c4"
"1055",118772471,1,7,70,10,1.794,"r1c4"
"1056",118806986,2,42,6600,110,2.0204,"r1c4"
"1057",118807001,1,3,36,12,1,"r1c4"
"1058",118808570,1,13,351,27,0.47,"r1c4"
"1059",118843068,1,12,852,71,2.03,"r1c4"
"1060",118843075,2,15,45,3,1.06,"r1c4"
"1061",118843076,1,1,10,10,NA,"r1c4"
"1062",118843125,1,3,540,180,5,"r1c4"
"1063",118843183,2,44,8112,169,5,"r1c4"
"1064",118843202,1,6,6,1,0.09,"r1c4"
"1065",118879202,3,13,1169,53.1363636363636,NA,"r1c4"
"1066",118880704,1,9,1422,158,NA,"r1c4"
"1067",118951365,1,11,88,8,0.35,"r1c4"
"1068",118952868,5,22,2791,77.5277777777778,NA,"r1c4"
"1069",118988951,1,1,85,85,2.16,"r1c4"
"1070",118988958,4,53,19848,198.48,2.6278,"r1c4"
"1071",118988959,1,12,36,3,0.58,"r1c4"
"1072",118988960,15,80,30541,93.3975535168196,NA,"r1c4"
"1073",118988961,1,26,234,9,NA,"r1c4"
"1074",118990825,1,2,6,3,NA,"r1c4"
"1075",119025043,1,15,1200,80,0.5,"r1c4"
"1076",119025049,1,15,915,61,1.83,"r1c4"
"1077",119025062,9,63,5111,33.8476821192053,NA,"r1c4"
"1078",119025270,1,10,50,5,NA,"r1c4"
"1079",119025271,1,44,308,7,0.28,"r1c4"
"1080",119025413,2,19,250,8.92857142857143,NA,"r1c4"
"1081",119025604,1,20,1860,93,1,"r1c4"
"1082",119027558,1,15,240,16,NA,"r1c4"
"1083",119061144,6,38,2284,32.169014084507,NA,"r1c4"
"1084",119061145,6,55,9782,113.744186046512,NA,"r1c4"
"1085",119061821,1,1,180,180,NA,"r1c4"
"1086",119095760,3,75,14670,116.428571428571,1.02447619047619,"r1c4"
"1087",119095770,2,24,1035,41.4,2.38192,"r1c4"
"1088",119097226,1,13,312,24,1.12,"r1c4"
"1089",119097768,1,10,150,15,NA,"r1c4"
"1090",119132187,1,28,6720,240,3,"r1c4"
"1091",119132202,1,24,1440,60,5,"r1c4"
"1092",119167842,1,13,1495,115,2.777,"r1c4"
"1093",119169377,14,14,3500,250,3,"r1c4"
"1094",119169378,1,11,275,25,0.3,"r1c4"
"1095",119169385,1,19,608,32,NA,"r1c4"
"1096",119169422,2,23,285,9.19354838709677,NA,"r1c4"
"1097",119205468,26,111,19542,76.9370078740157,NA,"r1c4"
"1098",119205471,2,7,20,2.5,0.8125,"r1c4"
"1099",119205517,1,8,200,25,1.238,"r1c4"
"1100",119240192,7,46,869,15.5178571428571,NA,"r1c4"
"1101",119241546,20,57,3361,29.7433628318584,NA,"r1c4"
"1102",119277010,1,5,55,11,NA,"r1c4"
"1103",119277626,3,3,270,90,NA,"r1c4"
"1104",119277627,4,31,3098,55.3214285714286,NA,"r1c4"
"1105",119277629,2,37,923,21.9761904761905,NA,"r1c4"
"1106",119277673,4,29,521,9.83018867924528,NA,"r1c4"
"1107",119312222,2,19,3232,146.909090909091,4.69545454545455,"r1c4"
"1108",119312401,1,27,1701,63,1.161,"r1c4"
"1109",119312826,1,3,30,10,NA,"r1c4"
"1110",119313715,1,17,136,8,0.73,"r1c4"
"1111",119349806,69,144,64239,96.3103448275862,NA,"r1c4"
"1112",119384994,3,11,1777,104.529411764706,3.34605882352941,"r1c4"
"1113",119422571,1,11,132,12,NA,"r1c4"
"1114",119456566,1,12,24,2,NA,"r1c4"
"1115",119458041,1,5,75,15,3,"r1c4"
"1116",119496636,2,18,536,20.6153846153846,1.08846153846154,"r1c4"
"1117",119529434,1,7,210,30,NA,"r1c4"
"1118",119529960,1,9,144,16,2.44,"r1c4"
"1119",119530179,1,7,14,2,0.72,"r1c4"
"1120",119565516,1,11,990,90,1.609,"r1c4"
"1121",119566269,1,17,425,25,0.07,"r1c4"
"1122",119566339,1,11,330,30,0.5,"r1c4"
"1123",119568183,1,7,350,50,0.5,"r1c4"
"1124",119601942,1,11,165,15,0.5,"r1c4"
"1125",119601955,1,14,490,35,1,"r1c4"
"1126",119602346,1,10,810,81,2.49,"r1c4"
"1127",119602352,21,86,10507,35.7380952380952,NA,"r1c4"
"1128",119602992,1,4,8,2,NA,"r1c4"
"1129",119637036,2,22,1518,69,3.697,"r1c4"
"1130",119637138,2,37,2479,67,0.5,"r1c4"
"1131",119638414,1,17,969,57,NA,"r1c4"
"1132",119638428,4,31,2162,45.0416666666667,NA,"r1c4"
"1133",119638463,2,23,969,33.4137931034483,1.16437931034483,"r1c4"
"1134",119674471,7,58,4695,41.1842105263158,NA,"r1c4"
"1135",119676432,1,13,520,40,0.2,"r1c4"
"1136",119709565,1,22,1980,90,5,"r1c4"
"1137",119709804,2,29,3930,106.216216216216,NA,"r1c4"
"1138",119709807,3,17,3200,145.454545454545,2.21272727272727,"r1c4"
"1139",119709808,2,17,2343,111.571428571429,3.65214285714286,"r1c4"
"1140",119710622,1,3,15,5,2.67,"r1c4"
"1141",119710623,1,7,14,2,NA,"r1c4"
"1142",119710794,1,13,780,60,2.18,"r1c4"
"1143",119710886,1,7,70,10,0.336,"r1c4"
"1144",119710887,1,8,168,21,1.916,"r1c4"
"1145",119745881,1,14,2408,172,3.313,"r1c4"
"1146",119745882,1,5,35,7,NA,"r1c4"
"1147",119745885,2,20,1548,64.5,NA,"r1c4"
"1148",119745888,1,3,45,15,0.3,"r1c4"
"1149",119746644,1,15,735,49,1.79,"r1c4"
"1150",119746704,1,10,20,2,0.01,"r1c4"
"1151",119782587,1,11,1320,120,5,"r1c4"
"1152",119782786,2,15,39,2.4375,1.258,"r1c4"
"1153",119818043,4,34,4242,81.5769230769231,NA,"r1c4"
"1154",119818152,1,6,24,4,NA,"r1c4"
"1155",119818603,2,3,288,57.6,NA,"r1c4"
"1156",119818604,4,32,8302,136.098360655738,3.4006393442623,"r1c4"
"1157",119818605,1,14,2156,154,3.6,"r1c4"
"1158",119820763,1,8,160,20,0.75,"r1c4"
"1159",119853616,1,24,1080,45,4.121,"r1c4"
"1160",119854118,2,30,1518,41.027027027027,NA,"r1c4"
"1161",119854142,1,8,152,19,0.169,"r1c4"
"1162",119854147,1,6,30,5,NA,"r1c4"
"1163",119854686,2,19,3192,168,0.34,"r1c4"
"1164",119854687,18,41,22363,146.16339869281,NA,"r1c4"
"1165",119854688,1,11,11,1,NA,"r1c4"
"1166",119854749,1,14,1092,78,5,"r1c4"
"1167",119856845,2,26,4570,142.8125,0.903125,"r1c4"
"1168",119889568,1,20,1320,66,3.1,"r1c4"
"1169",119890255,2,14,322,15.3333333333333,NA,"r1c4"
"1170",119890803,1,15,690,46,1.7,"r1c4"
"1171",119926885,3,10,896,81.4545454545455,4.38,"r1c4"
"1172",119927047,3,27,1098,35.4193548387097,1.77548387096774,"r1c4"
"1173",119927454,1,24,5760,240,2,"r1c4"
"1174",119961752,1,17,3162,186,3.003,"r1c4"
"1175",119962935,1,13,1560,120,4,"r1c4"
"1176",119962937,1,5,115,23,1.832,"r1c4"
"1177",119962941,1,9,297,33,NA,"r1c4"
"1178",119962942,1,8,664,83,3.428,"r1c4"
"1179",119962966,1,34,9486,279,4.57,"r1c4"
"1180",119962993,1,2,88,44,0.37,"r1c4"
"1181",119963186,1,11,1793,163,NA,"r1c4"
"1182",119963536,4,56,8891,93.5894736842105,NA,"r1c4"
"1183",119998444,6,25,5436,87.6774193548387,NA,"r1c4"
"1184",119999046,4,15,2638,114.695652173913,NA,"r1c4"
"1185",119999047,2,26,4497,149.9,4.2979,"r1c4"
"1186",120033943,3,38,4560,120,3,"r1c4"
"1187",120035102,1,8,160,20,0.3,"r1c4"
"1188",120035112,2,8,3074,219.571428571429,4.76128571428571,"r1c4"
"1189",120035167,1,13,2522,194,3.813,"r1c4"
"1190",120035169,1,8,240,30,NA,"r1c4"
"1191",120035687,1,8,240,30,NA,"r1c4"
"1192",120035702,1,34,1904,56,1.736,"r1c4"
"1193",120071211,15,45,15885,155.735294117647,NA,"r1c4"
"1194",120071212,2,14,390,24.375,NA,"r1c4"
"1195",120106693,1,38,494,13,NA,"r1c4"
"1196",120107276,2,21,3156,126.24,NA,"r1c4"
"1197",120107294,1,2,2,1,0.21,"r1c4"
"1198",120107338,1,10,320,32,0.313,"r1c4"
"1199",120107405,1,18,2700,150,2,"r1c4"
"1200",120143356,7,44,12240,255,2.045,"r1c4"
"1201",120143918,2,19,1198,63.0526315789474,4.76,"r1c4"
"1202",120147737,1,2,10,5,NA,"r1c4"
"1203",120179475,25,103,36771,104.463068181818,NA,"r1c4"
"1204",120179931,1,8,120,15,0.89,"r1c4"
"1205",120216033,1,22,66,3,0.89,"r1c4"
"1206",120250411,10,30,2104,52.6,1.04175,"r1c4"
"1207",120252167,1,15,45,3,0.99,"r1c4"
"1208",120252168,4,37,1047,20.5294117647059,NA,"r1c4"
"1209",120286382,1,7,70,10,0.483,"r1c4"
"1210",120286493,79,127,37471,60.8295454545455,NA,"r1c4"
"1211",120288257,1,32,352,11,2.72,"r1c4"
"1212",120322575,1,10,370,37,1.384,"r1c4"
"1213",120322578,3,24,2112,88,1.71833333333333,"r1c4"
"1214",120322623,19,103,40619,124.217125382263,NA,"r1c4"
"1215",120323176,1,5,50,10,NA,"r1c4"
"1216",120323771,8,37,8458,80.552380952381,NA,"r1c4"
"1217",120323831,2,20,2886,144.3,1.641,"r1c4"
"1218",120323951,1,7,28,4,0.34,"r1c4"
"1219",120324240,1,26,3900,150,2,"r1c4"
"1220",120358657,1,9,342,38,0.748,"r1c4"
"1221",120359262,1,7,196,28,0.78,"r1c4"
"1222",120359844,2,16,2032,127,3.45,"r1c4"
"1223",120360408,1,13,117,9,3.18,"r1c4"
"1224",120362630,1,1,116,116,1.67,"r1c4"
"1225",120394741,3,9,436,43.6,2.5362,"r1c4"
"1226",120394742,1,8,240,30,0.1,"r1c4"
"1227",120394743,1,8,112,14,NA,"r1c4"
"1228",120394747,1,8,960,120,3,"r1c4"
"1229",120394768,1,39,3432,88,1.61,"r1c4"
"1230",120395963,1,14,854,61,2.344,"r1c4"
"1231",120398712,5,29,5268,95.7818181818182,1.91,"r1c4"
"1232",120430824,30,88,22665,75.8026755852843,NA,"r1c4"
"1233",120430825,5,27,1916,45.6190476190476,NA,"r1c4"
"1234",120430885,1,52,9412,181,NA,"r1c4"
"1235",120430952,9,86,23184,142.233128834356,NA,"r1c4"
"1236",120466906,1,11,330,30,NA,"r1c4"
"1237",120468141,1,6,720,120,3,"r1c4"
"1238",120468142,4,26,3115,81.9736842105263,NA,"r1c4"
"1239",120468971,2,47,6550,128.43137254902,NA,"r1c4"
"1240",120502990,7,46,5189,92.6607142857143,NA,"r1c4"
"1241",120503016,3,38,1275,32.6923076923077,NA,"r1c4"
"1242",120503116,1,24,4320,180,NA,"r1c4"
"1243",120504159,1,2,10,5,0.805,"r1c4"
"1244",120504219,1,19,2280,120,4.4,"r1c4"
"1245",120504220,5,21,1906,56.0588235294118,NA,"r1c4"
"1246",120504225,1,17,2890,170,3,"r1c4"
"1247",120504226,10,67,26397,145.839779005525,NA,"r1c4"
"1248",120504657,1,19,570,30,3.67,"r1c4"
"1249",120539013,1,3,360,120,4.828,"r1c4"
"1250",120539195,1,21,525,25,NA,"r1c4"
"1251",120540285,1,13,221,17,NA,"r1c4"
"1252",120540302,1,11,2640,240,3.9,"r1c4"
"1253",120540307,1,11,1210,110,0.966,"r1c4"
"1254",120540309,2,29,4400,137.5,2.343125,"r1c4"
"1255",120540310,1,5,600,120,2,"r1c4"
"1256",120541137,1,34,442,13,NA,"r1c4"
"1257",120575155,4,11,190,13.5714285714286,NA,"r1c4"
"1258",120576368,2,10,67,5.15384615384615,NA,"r1c4"
"1259",120576388,1,6,642,107,1.5,"r1c4"
"1260",120576400,1,17,2023,119,2.682,"r1c4"
"1261",120577191,1,1,180,180,4.224,"r1c4"
"1262",120611292,1,18,1134,63,NA,"r1c4"
"1263",120612473,2,9,194,21.5555555555556,NA,"r1c4"
"1264",120612901,1,5,5,1,NA,"r1c4"
"1265",120613003,1,21,399,19,0.297,"r1c4"
"1266",120613349,1,8,192,24,2.057,"r1c4"
"1267",120647317,2,12,595,45.7692307692308,NA,"r1c4"
"1268",120647345,1,6,84,14,1,"r1c4"
"1269",120647349,2,26,4663,179.346153846154,1.29288461538462,"r1c4"
"1270",120647475,3,7,70,10,NA,"r1c4"
"1271",120648515,1,7,210,30,2.76,"r1c4"
"1272",120648554,2,16,4071,254.4375,0.823,"r1c4"
"1273",120648556,2,6,378,63,0.979333333333333,"r1c4"
"1274",120649386,1,21,756,36,2,"r1c4"
"1275",120683427,1,6,252,42,0.09,"r1c4"
"1276",120684590,1,3,15,5,1,"r1c4"
"1277",120684601,4,17,526,17.5333333333333,NA,"r1c4"
"1278",120684636,1,20,1200,60,4.58,"r1c4"
"1279",120684637,1,23,4140,180,4,"r1c4"
"1280",120684639,2,22,1780,63.5714285714286,NA,"r1c4"
"1281",120719480,1,5,10,2,1.11,"r1c4"
"1282",120720417,1,10,600,60,5,"r1c4"
"1283",120720679,1,10,900,90,1,"r1c4"
"1284",120720680,5,9,65,4.0625,NA,"r1c4"
"1285",120720681,13,30,3406,30.4107142857143,NA,"r1c4"
"1286",120720682,4,13,762,50.8,NA,"r1c4"
"1287",120720683,3,10,870,39.5454545454545,NA,"r1c4"
"1288",120755562,1,3,60,20,0.14,"r1c4"
"1289",120755598,1,5,25,5,1.34,"r1c4"
"1290",120756693,1,1,5,5,NA,"r1c4"
"1291",120756712,1,10,10,1,1.12,"r1c4"
"1292",120756761,2,7,146,13.2727272727273,NA,"r1c4"
"1293",120756762,10,21,564,19.448275862069,NA,"r1c4"
"1294",120756763,17,55,6914,52.7786259541985,NA,"r1c4"
"1295",120756764,15,55,9725,80.3719008264463,NA,"r1c4"
"1296",120756765,5,16,1116,42.9230769230769,NA,"r1c4"
"1297",120756766,2,7,270,30,0.666666666666667,"r1c4"
"1298",120756768,2,7,187,20.7777777777778,0.53,"r1c4"
"1299",120756780,2,46,6364,120.075471698113,3.94603773584906,"r1c4"
"1300",120756781,5,30,4998,104.125,NA,"r1c4"
"1301",120756885,1,19,1140,60,0.08,"r1c4"
"1302",120757189,1,10,300,30,NA,"r1c4"
"1303",120791672,1,4,92,23,3.536,"r1c4"
"1304",120792376,1,4,20,5,NA,"r1c4"
"1305",120792780,2,11,165,15,NA,"r1c4"
"1306",120792807,1,6,150,25,1.031,"r1c4"
"1307",120792839,1,1,1,1,0.1,"r1c4"
"1308",120792845,1,1,2,2,0.2,"r1c4"
"1309",120792846,85,103,82632,84.3183673469388,NA,"r1c4"
"1310",120792847,12,28,2493,36.6617647058824,NA,"r1c4"
"1311",120792849,1,15,900,60,1,"r1c4"
"1312",120792884,1,1,5,5,NA,"r1c4"
"1313",120793702,1,36,1728,48,3.55,"r1c4"
"1314",120828857,1,1,3,3,NA,"r1c4"
"1315",120828897,1,10,20,2,2.676,"r1c4"
"1316",120828909,1,8,32,4,NA,"r1c4"
"1317",120828912,1,30,5400,180,2.623,"r1c4"
"1318",120828918,1,1,1,1,NA,"r1c4"
"1319",120828927,1,2,8,4,NA,"r1c4"
"1320",120828930,1,1,120,120,5,"r1c4"
"1321",120828931,2,18,2520,120,1.83571428571429,"r1c4"
"1322",120828932,1,2,50,25,0.874,"r1c4"
"1323",120828938,1,4,52,13,0.147,"r1c4"
"1324",120828950,2,26,1536,54.8571428571429,NA,"r1c4"
"1325",120828952,1,2,48,24,0.704,"r1c4"
"1326",120829395,1,4,4,1,0.006,"r1c4"
"1327",120864776,1,18,1620,90,0.805,"r1c4"
"1328",120864938,1,6,60,10,NA,"r1c4"
"1329",120864995,62,118,85513,81.2089268755935,NA,"r1c4"
"1330",120864997,1,20,600,30,0.2,"r1c4"
"1331",120864998,45,134,70088,109.171339563863,NA,"r1c4"
"1332",120864999,3,3,510,170,4.03,"r1c4"
"1333",120865008,12,69,18070,114.367088607595,NA,"r1c4"
"1334",120865009,14,77,22074,112.622448979592,NA,"r1c4"
"1335",120865010,1,7,14,2,0.18,"r1c4"
"1336",120865011,9,40,9450,99.4736842105263,NA,"r1c4"
"1337",120865012,5,20,1648,45.7777777777778,0.899388888888889,"r1c4"
"1338",120865014,50,103,67718,119.643109540636,NA,"r1c4"
"1339",120865015,5,19,1770,93.1578947368421,2.20157894736842,"r1c4"
"1340",120865016,1,5,300,60,0.1,"r1c4"
"1341",120865019,1,13,1274,98,2.096,"r1c4"
"1342",120865021,1,7,21,3,NA,"r1c4"
"1343",120865022,4,41,6699,98.5147058823529,2.60235294117647,"r1c4"
"1344",120865033,1,9,747,83,1.062,"r1c4"
"1345",120865049,2,8,360,45,NA,"r1c4"
"1346",120865050,1,1,60,60,2,"r1c4"
"1347",120865052,1,7,840,120,2,"r1c4"
"1348",120865238,7,19,1579,41.5526315789474,NA,"r1c4"
"1349",120865868,1,52,15600,300,4.48,"r1c4"
"1350",120901013,1,6,36,6,0.298,"r1c4"
"1351",120901077,4,57,3022,41.9722222222222,1.25875,"r1c4"
"1352",120901080,2,18,191,10.0526315789474,0.607578947368421,"r1c4"
"1353",120901090,1,5,300,60,NA,"r1c4"
"1354",120901099,1,5,45,9,0.165,"r1c4"
"1355",120901100,2,5,558,93,3.15766666666667,"r1c4"
"1356",120901101,1,7,399,57,0.5,"r1c4"
"1357",120901105,1,8,480,60,0.161,"r1c4"
"1358",120901953,1,42,11214,267,4.1,"r1c4"
"1359",120936007,1,14,1050,75,4.8,"r1c4"
"1360",120936013,4,97,25494,138.554347826087,NA,"r1c4"
"1361",120936595,1,20,1360,68,0.92,"r1c4"
"1362",120937047,1,5,250,50,NA,"r1c4"
"1363",120937048,5,32,778,18.5238095238095,NA,"r1c4"
"1364",120937052,1,1,150,150,2.51,"r1c4"
"1365",120937160,12,62,12157,83.2671232876712,NA,"r1c4"
"1366",120937161,5,62,9563,103.945652173913,2.98357608695652,"r1c4"
"1367",120937174,1,8,960,120,1,"r1c4"
"1368",120937175,1,5,250,50,2.36,"r1c4"
"1369",120937176,1,12,132,11,0.217,"r1c4"
"1370",120937177,21,69,36786,152.639004149378,NA,"r1c4"
"1371",120937182,1,14,2814,201,4.073,"r1c4"
"1372",120937189,2,10,767,59,0.333846153846154,"r1c4"
"1373",120937204,1,2,40,20,1.609,"r1c4"
"1374",120937217,6,9,1050,105,NA,"r1c4"
"1375",120937218,2,12,1530,127.5,2.25,"r1c4"
"1376",120937252,1,4,32,8,NA,"r1c4"
"1377",120972096,26,108,27348,88.2193548387097,NA,"r1c4"
"1378",120972674,1,7,98,14,NA,"r1c4"
"1379",120973125,2,9,58,5.8,NA,"r1c4"
"1380",120973126,6,31,1002,15.9047619047619,NA,"r1c4"
"1381",120973131,2,39,2948,70.1904761904762,1.81666666666667,"r1c4"
"1382",120973242,88,162,144862,109.993925588459,NA,"r1c4"
"1383",120973243,8,50,26984,169.710691823899,NA,"r1c4"
"1384",120973249,10,27,4401,66.6818181818182,NA,"r1c4"
"1385",120973251,2,5,56,11.2,NA,"r1c4"
"1386",120973259,5,42,11191,145.337662337662,NA,"r1c4"
"1387",120973302,1,12,3600,300,4,"r1c4"
"1388",120973303,2,13,2440,135.555555555556,3.32444444444444,"r1c4"
"1389",121008179,1,21,546,26,0.24,"r1c4"
"1390",121008180,1,38,3838,101,1.754,"r1c4"
"1391",121008199,1,36,5040,140,1,"r1c4"
"1392",121009140,16,115,46304,114.898263027295,NA,"r1c4"
"1393",121009141,1,1,100,100,2,"r1c4"
"1394",121009142,4,42,5730,136.428571428571,0.607142857142857,"r1c4"
"1395",121009204,1,5,50,10,0.322,"r1c4"
"1396",121009325,22,66,26361,104.607142857143,NA,"r1c4"
"1397",121009326,1,7,2100,300,5,"r1c4"
"1398",121009344,1,13,2340,180,NA,"r1c4"
"1399",121009418,1,1,3,3,NA,"r1c4"
"1400",121012126,2,17,782,46,1.13,"r1c4"
"1401",121044262,6,73,13586,84.3850931677019,NA,"r1c4"
"1402",121044263,9,106,35806,134.104868913858,NA,"r1c4"
"1403",121044282,2,63,3024,48,NA,"r1c4"
"1404",121045224,2,46,4770,80.8474576271186,3.30237288135593,"r1c4"
"1405",121045346,1,5,100,20,NA,"r1c4"
"1406",121045347,2,11,517,47,0.35,"r1c4"
"1407",121045406,1,25,2250,90,0.483,"r1c4"
"1408",121045415,8,22,244,6.42105263157895,NA,"r1c4"
"1409",121045436,1,7,525,75,0.95,"r1c4"
"1410",121045466,3,3,864,288,3.862,"r1c4"
"1411",121048209,1,5,150,30,NA,"r1c4"
"1412",121081039,1,10,100,10,NA,"r1c4"
"1413",121081428,3,51,7605,124.672131147541,NA,"r1c4"
"1414",121081430,1,19,3420,180,5,"r1c4"
"1415",121081503,1,14,1260,90,1,"r1c4"
"1416",121081527,1,1,1,1,NA,"r1c4"
"1417",121081556,1,25,1450,58,4.458,"r1c4"
"1418",121082085,1,1,20,20,0.4,"r1c4"
"1419",121116429,1,29,1450,50,2.979,"r1c4"
"1420",121117569,1,8,960,120,NA,"r1c4"
"1421",121117587,1,7,196,28,0.36,"r1c4"
"1422",121117591,1,1,167,167,4.74,"r1c4"
"1423",121117625,1,7,210,30,1.337,"r1c4"
"1424",121118050,3,47,8244,144.631578947368,2.51205263157895,"r1c4"
"1425",121118452,2,46,2209,47,1.60468085106383,"r1c4"
"1426",121152464,1,9,567,63,1.92,"r1c4"
"1427",121152513,1,9,189,21,NA,"r1c4"
"1428",121152558,1,9,360,40,2,"r1c4"
"1429",121153405,1,24,648,27,1,"r1c4"
"1430",121153708,2,6,90,15,NA,"r1c4"
"1431",121153724,2,7,210,26.25,NA,"r1c4"
"1432",121189734,1,13,3120,240,3,"r1c4"
"1433",121189735,2,17,933,38.875,1.625,"r1c4"
"1434",121189736,4,15,1381,53.1153846153846,1.13730769230769,"r1c4"
"1435",121189752,1,11,1100,100,5,"r1c4"
"1436",121189753,1,10,1050,105,3.477,"r1c4"
"1437",121189756,3,21,3630,125.172413793103,NA,"r1c4"
"1438",121189776,1,1,115,115,1.81,"r1c4"
"1439",121189806,1,5,75,15,NA,"r1c4"
"1440",121225896,1,7,21,3,1.33,"r1c4"
"1441",121226291,1,26,546,21,3.03,"r1c4"
"1442",121261590,1,14,840,60,NA,"r1c4"
"1443",121261597,3,57,8064,94.8705882352941,NA,"r1c4"
"1444",121261604,1,1,60,60,1.47,"r1c4"
"1445",121261901,1,13,754,58,1.94,"r1c4"
"1446",121261939,2,34,1209,31.8157894736842,0.765526315789474,"r1c4"
"1447",121261954,1,2,2,1,0.196,"r1c4"
"1448",121261980,1,5,10,2,3.68,"r1c4"
"1449",121261981,1,4,24,6,NA,"r1c4"
"1450",121262061,1,4,4,1,3.13,"r1c4"
"1451",121262075,1,4,20,5,0.9,"r1c4"
"1452",121262349,1,18,288,16,4.08,"r1c4"
"1453",121263130,2,2,45,22.5,NA,"r1c4"
"1454",121264709,1,7,70,10,NA,"r1c4"
"1455",121297672,1,1,10,10,1.368,"r1c4"
"1456",121297683,1,15,420,28,NA,"r1c4"
"1457",121297926,1,2,10,5,NA,"r1c4"
"1458",121297927,1,2,20,10,NA,"r1c4"
"1459",121298040,4,26,700,16.6666666666667,NA,"r1c4"
"1460",121298066,1,7,21,3,1.12,"r1c4"
"1461",121298619,1,2,2,1,0.34,"r1c4"
"1462",121333030,1,7,175,25,3,"r1c4"
"1463",121333763,2,70,11388,129.409090909091,NA,"r1c4"
"1464",121333764,19,114,40390,120.928143712575,NA,"r1c4"
"1465",121333770,1,1,45,45,NA,"r1c4"
"1466",121334008,1,14,1932,138,4,"r1c4"
"1467",121334009,10,37,9168,98.5806451612903,NA,"r1c4"
"1468",121334088,2,28,4024,118.352941176471,1.53723529411765,"r1c4"
"1469",121334089,1,12,1452,121,2.61,"r1c4"
"1470",121334096,1,1,180,180,5,"r1c4"
"1471",121334151,1,6,48,8,NA,"r1c4"
"1472",121369010,1,39,2520,63,0.5,"r1c4"
"1473",121369839,1,24,672,28,NA,"r1c4"
"1474",121369840,1,17,510,30,0.563,"r1c4"
"1475",121370092,1,3,30,10,NA,"r1c4"
"1476",121370145,1,6,12,2,1.89,"r1c4"
"1477",121370179,11,33,6631,150.704545454545,2.17793181818182,"r1c4"
"1478",121370180,1,20,4800,240,3,"r1c4"
"1479",121405092,2,57,6099,107,2.077,"r1c4"
"1480",121405093,2,40,1115,21.8627450980392,NA,"r1c4"
"1481",121405094,1,39,3198,82,1.96,"r1c4"
"1482",121405095,1,10,330,33,1.15,"r1c4"
"1483",121405931,2,35,1470,39.7297297297297,NA,"r1c4"
"1484",121405933,1,1,75,75,NA,"r1c4"
"1485",121406322,1,3,15,5,NA,"r1c4"
"1486",121406374,1,5,45,9,0.5,"r1c4"
"1487",121406477,1,18,216,12,NA,"r1c4"
"1488",121442337,2,2,126,63,0.805,"r1c4"
"1489",121443251,1,104,104,1,NA,"r1c4"
"1490",121477293,1,18,4608,256,4.2,"r1c4"
"1491",121478030,1,57,13680,240,5,"r1c4"
"1492",121478342,1,5,150,30,1.609,"r1c4"
"1493",121478587,1,14,686,49,2.575,"r1c4"
"1494",121513291,1,8,320,40,2.48,"r1c4"
"1495",121513898,1,13,1690,130,1.168,"r1c4"
"1496",121514421,5,34,6912,117.152542372881,2.58628813559322,"r1c4"
"1497",121514426,1,2,16,8,NA,"r1c4"
"1498",121514592,1,3,3,1,0.52,"r1c4"
"1499",121514593,2,8,20,2,0.925,"r1c4"
"1500",121514672,2,19,576,24,0.55775,"r1c4"
"1501",121550706,1,1,5,5,0.8,"r1c4"
"1502",121550971,1,8,80,10,0.5,"r1c4"
"1503",121586521,1,6,18,3,NA,"r1c4"
"1504",121586695,1,3,3,1,NA,"r1c4"
"1505",121621494,1,21,231,11,2.18,"r1c4"
"1506",121622667,1,1,90,90,3,"r1c4"
"1507",121622673,1,1,10,10,NA,"r1c4"
"1508",121622674,3,8,135,15,NA,"r1c4"
"1509",121622756,2,8,111,12.3333333333333,1.37866666666667,"r1c4"
"1510",121622830,1,15,150,10,1.44,"r1c4"
"1511",121622859,3,40,1404,27,0.84,"r1c4"
"1512",121622874,2,13,412,29.4285714285714,2.72714285714286,"r1c4"
"1513",121622875,1,4,20,5,0.8,"r1c4"
"1514",121622876,1,8,32,4,0.011,"r1c4"
"1515",121657794,1,21,1092,52,1.416,"r1c4"
"1516",121658756,1,5,10,2,NA,"r1c4"
"1517",121659226,1,10,150,15,4.83,"r1c4"
"1518",121659672,14,217,31562,53.7683134582623,NA,"r1c4"
"1519",121693815,1,13,1300,100,2,"r1c4"
"1520",121693816,1,18,3600,200,3.219,"r1c4"
