"","cell","number_checklists","total_SR","total_duration","avg_duration","avg_distance","square"
"3502",542578680,1,16,1136,71,2.569,"r4c2"
"3503",542578751,8,39,25865,137.579787234043,3.51946808510638,"r4c2"
"3504",542578752,5,35,15446,127.652892561983,3.14006611570248,"r4c2"
"3505",542578906,1,10,100,10,4.275,"r4c2"
"3506",542613752,3,20,3089,93.6060606060606,NA,"r4c2"
"3507",542613758,1,1,15,15,NA,"r4c2"
"3508",542613770,1,2,2,1,NA,"r4c2"
"3509",542613781,1,10,400,40,1.32,"r4c2"
"3510",542613814,1,7,287,41,0.99,"r4c2"
"3511",542613952,1,8,688,86,1.82,"r4c2"
"3512",542613994,2,16,3300,122.222222222222,3,"r4c2"
"3513",542614659,5,17,2520,57.2727272727273,5,"r4c2"
"3514",542615002,1,5,50,10,4.41,"r4c2"
"3515",542649835,3,4,14,2.8,NA,"r4c2"
"3516",542649836,2,10,30,3,2.6446,"r4c2"
"3517",542649837,1,2,2,1,NA,"r4c2"
"3518",542649840,6,45,3950,68.1034482758621,NA,"r4c2"
"3519",542649854,1,1,7,7,NA,"r4c2"
"3520",542649864,1,8,72,9,0.3,"r4c2"
"3521",542650039,1,2,2,1,NA,"r4c2"
"3522",542650076,1,15,2190,146,1.82,"r4c2"
"3523",542650082,4,44,11400,139.024390243902,3.10975609756098,"r4c2"
"3524",542685913,1,4,400,100,NA,"r4c2"
"3525",542685914,3,27,2859,86.6363636363636,NA,"r4c2"
"3526",542685938,1,33,6930,210,3,"r4c2"
"3527",542686145,1,16,832,52,NA,"r4c2"
"3528",542686153,2,31,3840,98.4615384615385,3.28205128205128,"r4c2"
"3529",542686162,1,1,1,1,0.166,"r4c2"
"3530",542686165,3,16,859,47.7222222222222,2.46666666666667,"r4c2"
"3531",542686166,11,38,11124,98.4424778761062,NA,"r4c2"
"3532",542686167,29,37,12301,46.2443609022556,NA,"r4c2"
"3533",542686168,103,44,115779,128.500554938957,NA,"r4c2"
"3534",542686169,132,60,176121,125.442307692308,NA,"r4c2"
"3535",542686185,8,32,6362,76.6506024096386,NA,"r4c2"
"3536",542687016,2,16,2394,99.75,1.410375,"r4c2"
"3537",542687017,1,6,96,16,0.66,"r4c2"
"3538",542721990,19,62,30119,105.680701754386,NA,"r4c2"
"3539",542721996,1,5,300,60,NA,"r4c2"
"3540",542722006,2,11,22,2,NA,"r4c2"
"3541",542722030,2,9,39,4.33333333333333,NA,"r4c2"
"3542",542722220,1,18,630,35,0.53,"r4c2"
"3543",542722244,12,16,1392,33.1428571428571,3.83,"r4c2"
"3544",542722245,4,5,469,39.0833333333333,NA,"r4c2"
"3545",542722246,1,8,480,60,5,"r4c2"
"3546",542722247,1,4,60,15,0.47,"r4c2"
"3547",542722250,1,3,24,8,NA,"r4c2"
"3548",542722251,3,19,4460,165.185185185185,NA,"r4c2"
"3549",542722252,16,23,1795,23.3116883116883,NA,"r4c2"
"3550",542722253,15,36,6331,45.2214285714286,NA,"r4c2"
"3551",542722254,47,46,14081,29.4581589958159,NA,"r4c2"
"3552",542722267,35,56,16465,43.6737400530504,NA,"r4c2"
"3553",542722268,126,100,109862,66.5024213075061,NA,"r4c2"
"3554",542722269,8,40,2381,24.5463917525773,NA,"r4c2"
"3555",542722270,1,11,770,70,3.3,"r4c2"
"3556",542722906,89,46,185570,154.256026600166,NA,"r4c2"
"3557",542722974,16,34,67530,194.051724137931,4.53333333333333,"r4c2"
"3558",542723075,1,4,20,5,NA,"r4c2"
"3559",542723099,1,10,1070,107,0.805,"r4c2"
"3560",542723100,1,11,770,70,2.414,"r4c2"
"3561",542723113,1,6,108,18,4.036,"r4c2"
"3562",542758080,2,17,917,36.68,NA,"r4c2"
"3563",542758081,3,15,271,15.9411764705882,NA,"r4c2"
"3564",542758088,1,4,36,9,0.46,"r4c2"
"3565",542758298,1,1,1,1,0.982,"r4c2"
"3566",542758305,3,30,845,18.7777777777778,NA,"r4c2"
"3567",542758312,46,67,49722,60.6365853658537,NA,"r4c2"
"3568",542758318,1,1,3,3,NA,"r4c2"
"3569",542758333,509,60,114810,26.1407103825137,NA,"r4c2"
"3570",542758334,5,6,77,11,NA,"r4c2"
"3571",542758335,3,7,228,25.3333333333333,NA,"r4c2"
"3572",542758336,82,55,53589,54.2398785425101,NA,"r4c2"
"3573",542758337,396,87,346887,70.0923418872499,NA,"r4c2"
"3574",542758349,3,16,370,16.8181818181818,NA,"r4c2"
"3575",542758354,4,21,1225,36.0294117647059,NA,"r4c2"
"3576",542759087,1,19,1140,60,1.609,"r4c2"
"3577",542759181,1,3,66,22,3.599,"r4c2"
"3578",542759186,2,14,900,50,NA,"r4c2"
"3579",542759188,21,40,88635,198.288590604027,NA,"r4c2"
"3580",542760194,1,1,10,10,3.404,"r4c2"
"3581",542794162,3,19,1037,38.4074074074074,NA,"r4c2"
"3582",542794166,4,29,1503,27.8333333333333,NA,"r4c2"
"3583",542794171,3,9,96,8.72727272727273,NA,"r4c2"
"3584",542794388,2,12,350,26.9230769230769,NA,"r4c2"
"3585",542794392,2,19,1036,38.3703703703704,NA,"r4c2"
"3586",542794414,1,12,96,8,0.5,"r4c2"
"3587",542794415,7,18,2845,39.5138888888889,0.584166666666667,"r4c2"
"3588",542794416,22,26,1858,25.8055555555556,NA,"r4c2"
"3589",542794417,70,17,3483,10.6189024390244,NA,"r4c2"
"3590",542794418,30,47,6300,45.985401459854,NA,"r4c2"
"3591",542794419,7,18,619,18.7575757575758,NA,"r4c2"
"3592",542794420,109,48,27270,41.889400921659,NA,"r4c2"
"3593",542794421,36,63,35722,73.3511293634497,NA,"r4c2"
"3594",542795178,1,3,39,13,NA,"r4c2"
"3595",542795270,1,5,600,120,NA,"r4c2"
"3596",542795271,11,54,20443,108.739361702128,NA,"r4c2"
"3597",542795277,1,12,540,45,NA,"r4c2"
"3598",542830248,1,12,960,80,3,"r4c2"
"3599",542830251,1,19,475,25,0.5,"r4c2"
"3600",542830253,5,17,197,6.35483870967742,NA,"r4c2"
"3601",542830258,1,18,3240,180,3.541,"r4c2"
"3602",542830271,2,20,4860,180,NA,"r4c2"
"3603",542830496,60,35,1954,7.48659003831418,NA,"r4c2"
"3604",542830497,5,14,118,5.9,NA,"r4c2"
"3605",542830498,13,27,2010,27.1621621621622,NA,"r4c2"
"3606",542830499,499,77,132296,28.166063444752,NA,"r4c2"
"3607",542830500,295,58,56463,26.0438191881919,NA,"r4c2"
"3608",542830501,424,58,24601,9.28339622641509,NA,"r4c2"
"3609",542830502,8,14,180,4.61538461538461,NA,"r4c2"
"3610",542830503,2,6,53,7.57142857142857,NA,"r4c2"
"3611",542830511,6,23,1133,32.3714285714286,NA,"r4c2"
"3612",542831322,2,10,205,20.5,NA,"r4c2"
"3613",542831342,1,3,18,6,NA,"r4c2"
"3614",542866327,1,6,720,120,NA,"r4c2"
"3615",542866333,1,17,2040,120,5,"r4c2"
"3616",542866336,1,5,15,3,0.193,"r4c2"
"3617",542866552,3,23,722,27.7692307692308,NA,"r4c2"
"3618",542866579,3,8,25,3.125,NA,"r4c2"
"3619",542866581,71,47,9058,16.6813996316759,NA,"r4c2"
"3620",542866582,12,29,1304,22.1016949152542,NA,"r4c2"
"3621",542866583,20,25,824,12.1176470588235,NA,"r4c2"
"3622",542866584,2,10,213,19.3636363636364,2.57018181818182,"r4c2"
"3623",542866585,3,27,3083,83.3243243243243,NA,"r4c2"
"3624",542866586,3,19,426,14.2,1.53633333333333,"r4c2"
"3625",542866587,3,30,3410,62,4.82709090909091,"r4c2"
"3626",542866594,1,10,370,37,3.3,"r4c2"
"3627",542867401,3,23,1840,52.5714285714286,NA,"r4c2"
"3628",542867422,1,17,765,45,NA,"r4c2"
"3629",542867424,4,21,2220,65.2941176470588,NA,"r4c2"
"3630",542867434,2,15,364,19.1578947368421,NA,"r4c2"
"3631",542902416,1,12,360,30,1,"r4c2"
"3632",542902419,1,4,120,30,2,"r4c2"
"3633",542902420,3,14,457,26.8823529411765,NA,"r4c2"
"3634",542902663,1,6,18,3,2.54,"r4c2"
"3635",542902665,2,22,1086,43.44,2.388,"r4c2"
"3636",542902666,44,53,84492,124.435935198822,NA,"r4c2"
"3637",542902667,314,87,288107,66.2924528301887,NA,"r4c2"
"3638",542902668,4,16,360,17.1428571428571,NA,"r4c2"
"3639",542902675,1,5,80,16,0.3,"r4c2"
"3640",542902677,1,5,50,10,4.813,"r4c2"
"3641",542902678,1,2,2,1,NA,"r4c2"
"3642",542903264,1,2,24,12,4.618,"r4c2"
"3643",542903505,4,9,80,6.15384615384615,NA,"r4c2"
"3644",542903506,6,24,1750,21.875,NA,"r4c2"
"3645",542903515,1,19,1235,65,4.704,"r4c2"
"3646",542903517,1,4,20,5,0.622,"r4c2"
"3647",542903519,1,13,715,55,NA,"r4c2"
"3648",542903521,7,22,1889,37.78,NA,"r4c2"
"3649",542938498,1,9,540,60,3.5,"r4c2"
"3650",542938500,1,9,171,19,1.838,"r4c2"
"3651",542938501,1,5,5,1,NA,"r4c2"
"3652",542938502,1,1,6,6,0.1,"r4c2"
"3653",542938503,2,12,81,6.23076923076923,NA,"r4c2"
"3654",542938509,1,4,4,1,2.7,"r4c2"
"3655",542938511,1,5,300,60,4,"r4c2"
"3656",542938548,1,6,12,2,0.32,"r4c2"
"3657",542938717,1,13,741,57,1.19,"r4c2"
"3658",542938746,1,1,20,20,NA,"r4c2"
"3659",542938747,5,16,461,14.8709677419355,NA,"r4c2"
"3660",542938748,6,8,526,26.3,NA,"r4c2"
"3661",542938754,174,82,186795,98.8856537850715,NA,"r4c2"
"3662",542938756,4,30,6088,129.531914893617,2.35723404255319,"r4c2"
"3663",542939509,4,25,4039,70.859649122807,1.55621052631579,"r4c2"
"3664",542939584,1,3,135,45,1.609,"r4c2"
"3665",542939587,1,8,640,80,3.2,"r4c2"
"3666",542939595,1,11,440,40,1,"r4c2"
"3667",542939596,20,28,5777,41.8623188405797,NA,"r4c2"
"3668",542939597,191,64,216634,84.3590342679128,NA,"r4c2"
"3669",542939599,41,42,37671,66.911190053286,NA,"r4c2"
"3670",542939602,2,18,288,16,4.27,"r4c2"
"3671",542939604,1,8,160,20,4,"r4c2"
"3672",542939609,1,11,121,11,1.824,"r4c2"
"3673",542939666,2,14,630,35,2.615,"r4c2"
"3674",542940014,1,6,60,10,4.069,"r4c2"
"3675",542974584,1,3,15,5,NA,"r4c2"
"3676",542974587,19,37,8328,36.3668122270742,NA,"r4c2"
"3677",542974592,3,11,500,38.4615384615385,NA,"r4c2"
"3678",542974593,1,5,795,159,2,"r4c2"
"3679",542974627,8,26,1066,21.32,NA,"r4c2"
"3680",542974827,1,5,45,9,NA,"r4c2"
"3681",542974835,1,9,117,13,NA,"r4c2"
"3682",542975670,1,12,120,10,NA,"r4c2"
"3683",542975671,89,39,68049,48.920920201294,NA,"r4c2"
"3684",542975674,2,21,2841,78.9166666666667,4.37125,"r4c2"
"3685",542975676,1,18,2700,150,4.828,"r4c2"
"3686",542975677,2,16,848,38.5454545454545,3.68090909090909,"r4c2"
"3687",542975678,4,20,1216,36.8484848484849,1.48642424242424,"r4c2"
"3688",542975679,2,28,3895,90.5813953488372,4.58248837209302,"r4c2"
"3689",542975680,10,34,13735,67,1.98534146341463,"r4c2"
"3690",542975681,222,46,76162,30.4161341853035,NA,"r4c2"
"3691",542975682,2,22,1340,41.875,NA,"r4c2"
"3692",542975683,51,33,19607,37.4179389312977,NA,"r4c2"
"3693",542975684,1,24,2160,90,4.023,"r4c2"
"3694",542975686,844,106,1554603,105.71934716083,NA,"r4c2"
"3695",542975702,1,5,150,30,4.937,"r4c2"
"3696",542975707,1,5,50,10,4,"r4c2"
"3697",542976069,1,4,40,10,4.299,"r4c2"
"3698",543010665,1,4,32,8,4.345,"r4c2"
"3699",543010667,24,49,18560,70.3030303030303,NA,"r4c2"
"3700",543010668,8,28,2405,38.1746031746032,NA,"r4c2"
"3701",543010669,3,33,283,5.05357142857143,NA,"r4c2"
"3702",543010671,23,43,6940,27.3228346456693,NA,"r4c2"
"3703",543010672,3,19,780,26.8965517241379,NA,"r4c2"
"3704",543010673,3,18,460,18.4,NA,"r4c2"
"3705",543010676,5,18,5378,162.969696969697,NA,"r4c2"
"3706",543010677,1,4,120,30,NA,"r4c2"
"3707",543010685,1,3,30,10,NA,"r4c2"
"3708",543010706,1,5,40,8,3.34,"r4c2"
"3709",543010881,5,35,2025,41.3265306122449,1.21448979591837,"r4c2"
"3710",543010910,2,9,82,7.45454545454545,1.42018181818182,"r4c2"
"3711",543010913,3,9,142,11.8333333333333,NA,"r4c2"
"3712",543010914,1,4,84,21,0.5,"r4c2"
"3713",543011506,1,15,900,60,0.68,"r4c2"
"3714",543011753,3,18,1845,70.9615384615385,3.21873076923077,"r4c2"
"3715",543011754,1,6,18,3,NA,"r4c2"
"3716",543011755,28,33,27970,69.7506234413965,NA,"r4c2"
"3717",543011756,140,34,86536,65.1136192626035,NA,"r4c2"
"3718",543011757,28,35,18182,62.9134948096886,NA,"r4c2"
"3719",543011758,36,30,12979,60.087962962963,NA,"r4c2"
"3720",543011759,365,76,359428,75.6531256577563,NA,"r4c2"
"3721",543011760,25,31,6753,29.6184210526316,NA,"r4c2"
"3722",543011761,69,46,54439,57.0041884816754,NA,"r4c2"
"3723",543011762,27,47,21623,70.8950819672131,NA,"r4c2"
"3724",543011763,21,30,3190,13.75,NA,"r4c2"
"3725",543011764,87,57,42318,45.4543501611171,NA,"r4c2"
"3726",543011765,11,43,11046,56.6461538461538,NA,"r4c2"
"3727",543046737,1,29,1740,60,0.734,"r4c2"
"3728",543046750,1,5,200,40,NA,"r4c2"
"3729",543046751,7,43,3594,32.9724770642202,NA,"r4c2"
"3730",543046752,7,16,1124,25.5454545454545,NA,"r4c2"
"3731",543046753,16,38,4541,35.4765625,NA,"r4c2"
"3732",543046757,2,5,64,12.8,NA,"r4c2"
"3733",543046761,1,2,12,6,NA,"r4c2"
"3734",543046765,1,1,1,1,0.388,"r4c2"
"3735",543046963,1,11,990,90,1,"r4c2"
"3736",543046990,4,41,20460,165,3.87096774193548,"r4c2"
"3737",543046992,1,4,16,4,NA,"r4c2"
"3738",543046994,1,5,380,76,1.71,"r4c2"
"3739",543046995,1,2,2,1,NA,"r4c2"
"3740",543046996,2,7,191,21.2222222222222,NA,"r4c2"
"3741",543047835,2,8,1668,119.142857142857,4.46785714285714,"r4c2"
"3742",543047839,1,5,45,9,3.421,"r4c2"
"3743",543047841,1,2,4,2,NA,"r4c2"
"3744",543047845,40,50,39713,59.1847988077496,NA,"r4c2"
"3745",543047847,44,46,16057,25.0109034267913,NA,"r4c2"
"3746",543047854,1,4,36,9,3.139,"r4c2"
"3747",543082834,4,38,2770,37.4324324324324,NA,"r4c2"
"3748",543082835,19,43,7618,39.8848167539267,NA,"r4c2"
"3749",543082836,4,18,637,25.48,NA,"r4c2"
"3750",543083074,5,25,609,14.1627906976744,1.81906976744186,"r4c2"
"3751",543083667,23,45,74920,173.425925925926,NA,"r4c2"
"3752",543083668,1,23,4140,180,NA,"r4c2"
"3753",543083917,2,1,35,17.5,NA,"r4c2"
"3754",543083924,1,4,20,5,2.46,"r4c2"
"3755",543083925,1,18,1764,98,4.346,"r4c2"
"3756",543083927,42,44,58312,68.2810304449649,NA,"r4c2"
"3757",543083971,1,6,426,71,1.609,"r4c2"
"3758",543084103,1,7,70,10,4.408,"r4c2"
"3759",543084234,1,8,88,11,4.36,"r4c2"
"3760",543118714,1,10,400,40,2.49,"r4c2"
"3761",543118917,121,70,43747,37.615649183147,NA,"r4c2"
"3762",543118918,3,30,3534,78.5333333333333,2.016,"r4c2"
"3763",543118919,3,15,166,11.0666666666667,NA,"r4c2"
"3764",543118934,1,1,30,30,NA,"r4c2"
"3765",543118935,1,2,30,15,NA,"r4c2"
"3766",543119138,1,3,360,120,2,"r4c2"
"3767",543119750,52,55,124532,148.783751493429,NA,"r4c2"
"3768",543119751,4,19,2850,150,2.788,"r4c2"
"3769",543120001,1,13,884,68,2,"r4c2"
"3770",543120005,4,30,6010,89.7014925373134,NA,"r4c2"
"3771",543120006,19,43,29127,78.088471849866,NA,"r4c2"
"3772",543120007,10,25,5525,48.4649122807018,NA,"r4c2"
"3773",543120009,2,15,540,33.75,NA,"r4c2"
"3774",543120233,1,7,70,10,4.566,"r4c2"
"3775",543154998,2,11,870,48.3333333333333,3.44444444444444,"r4c2"
"3776",543154999,8,24,1854,37.8367346938776,NA,"r4c2"
"3777",543155000,106,79,48439,46.7107039537126,NA,"r4c2"
"3778",543155001,125,71,50261,48.7497575169738,NA,"r4c2"
"3779",543155002,4,18,704,28.16,NA,"r4c2"
"3780",543155988,2,23,1625,49.2424242424242,0.903030303030303,"r4c2"
"3781",543156065,1,5,25,5,NA,"r4c2"
"3782",543156087,5,26,2122,39.2962962962963,NA,"r4c2"
"3783",543156088,17,45,47606,113.347619047619,NA,"r4c2"
"3784",543190979,1,6,96,16,4.727,"r4c2"
"3785",543191083,98,81,57454,53.1981481481481,NA,"r4c2"
"3786",543191084,14,57,20111,99.0689655172414,NA,"r4c2"
"3787",543191102,1,1,5,5,NA,"r4c2"
"3788",543191257,2,5,68,11.3333333333333,NA,"r4c2"
"3789",543191918,1,7,147,21,4.005,"r4c2"
"3790",543191922,1,4,64,16,1.901,"r4c2"
"3791",543192060,1,7,315,45,NA,"r4c2"
"3792",543192147,1,9,1080,120,NA,"r4c2"
"3793",543192409,1,6,60,10,4.499,"r4c2"
"3794",543227167,29,60,34994,72.9041666666667,NA,"r4c2"
"3795",543227168,2,20,1377,57.375,3.493375,"r4c2"
"3796",543227435,1,1,2,2,NA,"r4c2"
"3797",543227999,1,10,100,10,4.985,"r4c2"
"3798",543228230,1,7,420,60,0.5,"r4c2"
"3799",543228237,1,7,1050,150,2.414,"r4c2"
"3800",543228245,4,32,9915,112.670454545455,2.06998863636364,"r4c2"
"3801",543228321,1,3,12,4,1.844,"r4c2"
"3802",543263187,1,4,180,45,2,"r4c2"
"3803",543263248,2,4,103,20.6,2.9804,"r4c2"
"3804",543263486,1,1,12,12,NA,"r4c2"
"3805",543264303,17,31,5733,42.7835820895522,NA,"r4c2"
"3806",543264321,7,21,6554,128.509803921569,NA,"r4c2"
"3807",543299333,1,17,493,29,0.7,"r4c2"
"3808",543299334,1,9,45,5,2.592,"r4c2"
"3809",543299335,8,49,5227,42.1532258064516,2.22693548387097,"r4c2"
"3810",543300385,1,2,4,2,3.323,"r4c2"
"3811",543300622,1,10,100,10,4.529,"r4c2"
"3812",543335418,10,44,6860,54.4444444444444,NA,"r4c2"
"3813",543335420,1,10,380,38,NA,"r4c2"
"3814",543335653,8,18,1942,47.3658536585366,NA,"r4c2"
"3815",543372503,2,22,1055,31.0294117647059,NA,"r4c2"
"3816",543372556,9,34,12100,80.6666666666667,NA,"r4c2"
"3817",543372557,6,23,3085,62.9591836734694,NA,"r4c2"
"3818",543372679,1,5,65,13,4.891,"r4c2"
"3819",543407605,1,8,416,52,0.53,"r4c2"
"3820",543407820,1,1,60,60,5,"r4c2"
"3821",543408512,4,29,4645,70.3787878787879,2.47015151515152,"r4c2"
"3822",543408585,1,12,360,30,0.8,"r4c2"
"3823",543408590,1,2,16,8,NA,"r4c2"
"3824",543408640,1,17,1700,100,NA,"r4c2"
"3825",543408920,1,1,10,10,4,"r4c2"
"3826",543408944,1,8,80,10,3.157,"r4c2"
"3827",543443687,16,30,8573,56.7748344370861,NA,"r4c2"
"3828",543443688,1,20,2400,120,NA,"r4c2"
"3829",543443903,1,1,4,4,NA,"r4c2"
"3830",543444667,5,38,7195,109.015151515152,2.60443939393939,"r4c2"
"3831",543444714,1,10,50,5,NA,"r4c2"
"3832",543444838,1,3,39,13,0.09,"r4c2"
"3833",543444853,1,4,80,20,4.715,"r4c2"
"3834",543479770,1,5,30,6,NA,"r4c2"
"3835",543480749,1,17,1462,86,2.688,"r4c2"
"3836",543480777,2,4,48,8,NA,"r4c2"
"3837",543480786,1,15,300,20,0.805,"r4c2"
"3838",543480793,1,2,14,7,0.322,"r4c2"
"3839",543515855,2,14,1110,61.6666666666667,2.11111111111111,"r4c2"
"3840",543515888,1,6,240,40,NA,"r4c2"
"3841",543516069,2,3,39,13,NA,"r4c2"
"3842",543516831,4,27,2106,55.4210526315789,NA,"r4c2"
"3843",543516832,3,33,4509,65.3478260869565,2.388,"r4c2"
"3844",543516869,2,15,1448,72.4,NA,"r4c2"
"3845",543516870,1,8,320,40,1.401,"r4c2"
"3846",543516871,6,11,1794,66.4444444444444,NA,"r4c2"
"3847",543516875,5,23,350,8.33333333333333,NA,"r4c2"
"3848",543516886,5,37,5611,56.6767676767677,NA,"r4c2"
"3849",543552058,1,11,77,7,4.78,"r4c2"
"3850",543552065,1,13,403,31,3.288,"r4c2"
"3851",543552151,1,1,1,1,0.062,"r4c2"
"3852",543552152,4,6,152,19,0.935,"r4c2"
"3853",543552967,1,16,1040,65,2.917,"r4c2"
"3854",543552968,1,20,940,47,0.686,"r4c2"
"3855",543552969,5,37,5162,57.3555555555556,NA,"r4c2"
"3856",543587934,1,17,595,35,1.463,"r4c2"
"3857",543588021,5,25,1050,37.5,NA,"r4c2"
"3858",543588831,1,14,1680,120,3.219,"r4c2"
"3859",543589157,1,6,360,60,0.322,"r4c2"
"3860",543624048,1,4,360,90,1.609,"r4c2"
"3861",543624076,1,25,3000,120,3,"r4c2"
"3862",543624077,1,13,780,60,1,"r4c2"
"3863",543624103,1,12,720,60,2,"r4c2"
"3864",543624104,1,2,22,11,NA,"r4c2"
"3865",543624230,1,9,360,40,2.652,"r4c2"
"3866",543624318,3,5,25,5,NA,"r4c2"
"3867",543624913,1,22,2222,101,2.205,"r4c2"
"3868",543625135,1,15,600,40,2.958,"r4c2"
"3869",543625136,10,42,17802,88.5671641791045,3.14542786069652,"r4c2"
"3870",543625403,1,10,100,10,4.025,"r4c2"
"3871",543660099,6,28,7584,122.322580645161,2.46851612903226,"r4c2"
"3872",543660246,4,26,1915,40.7446808510638,2.84851063829787,"r4c2"
"3873",543660298,4,42,8631,106.555555555556,3.25012345679012,"r4c2"
"3874",543660303,5,35,6374,77.7317073170732,1.94024390243902,"r4c2"
"3875",543660386,1,29,870,30,0.07,"r4c2"
"3876",543660995,1,22,4224,192,3.289,"r4c2"
"3877",543661200,30,33,7886,27.2871972318339,NA,"r4c2"
"3878",543661201,75,36,26376,35.4516129032258,NA,"r4c2"
"3879",543661216,2,22,335,9.57142857142857,NA,"r4c2"
"3880",543661253,1,11,660,60,NA,"r4c2"
"3881",543661327,1,7,420,60,NA,"r4c2"
"3882",543696167,7,14,1531,39.2564102564103,NA,"r4c2"
"3883",543696328,1,3,30,10,1.92,"r4c2"
"3884",543696329,4,17,632,27.4782608695652,0.84695652173913,"r4c2"
"3885",543696468,1,9,558,62,1.77,"r4c2"
"3886",543696486,1,1,1,1,NA,"r4c2"
"3887",543732408,3,12,240,15,NA,"r4c2"
"3888",543732458,1,7,231,33,0.38,"r4c2"
"3889",543732569,1,1,1,1,NA,"r4c2"
"3890",543732570,1,2,6,3,NA,"r4c2"
"3891",543733315,2,23,1321,57.4347826086956,NA,"r4c2"
"3892",543733371,1,12,840,70,1.6,"r4c2"
"3893",543733372,20,46,46350,113.325183374083,NA,"r4c2"
"3894",543733373,1,5,225,45,NA,"r4c2"
"3895",543768349,1,7,840,120,4.506,"r4c2"
"3896",543768372,1,4,20,5,0.467,"r4c2"
"3897",543768374,7,15,902,25.0555555555556,1.69880555555556,"r4c2"
"3898",543768474,1,16,496,31,3.942,"r4c2"
"3899",543768549,1,6,66,11,0.71,"r4c2"
"3900",543768550,1,21,1470,70,NA,"r4c2"
"3901",543768561,1,2,18,9,0.34,"r4c2"
"3902",543768657,1,1,6,6,NA,"r4c2"
"3903",543769242,1,13,429,33,2.553,"r4c2"
"3904",543769449,4,10,1770,59,NA,"r4c2"
"3905",543769453,1,21,3150,150,4.828,"r4c2"
"3906",543769857,1,5,50,10,5,"r4c2"
"3907",543804415,1,6,174,29,NA,"r4c2"
"3908",543804494,21,70,28251,90.258785942492,NA,"r4c2"
"3909",543804495,1,5,1200,240,NA,"r4c2"
"3910",543804496,2,20,870,39.5454545454545,0.943636363636364,"r4c2"
"3911",543804569,1,3,6,2,0.14,"r4c2"
"3912",543804571,2,20,354,13.1111111111111,NA,"r4c2"
"3913",543804632,1,9,198,22,1.12,"r4c2"
"3914",543804740,3,19,108,4.32,NA,"r4c2"
"3915",543805535,2,33,7050,176.25,4.1675,"r4c2"
"3916",543805746,1,4,40,10,4.997,"r4c2"
"3917",543840534,1,6,84,14,2.62,"r4c2"
"3918",543840576,1,36,2880,80,NA,"r4c2"
"3919",543840658,1,2,30,15,0.62,"r4c2"
"3920",543840662,1,5,150,30,2.1,"r4c2"
"3921",543840822,1,1,5,5,NA,"r4c2"
"3922",543841606,2,5,66,9.42857142857143,0.114571428571429,"r4c2"
"3923",543841832,1,8,104,13,4.966,"r4c2"
"3924",543842014,1,13,130,10,4.115,"r4c2"
"3925",543876629,1,3,60,20,2,"r4c2"
"3926",543876663,1,1,30,30,NA,"r4c2"
"3927",543876723,1,3,21,7,0.62,"r4c2"
"3928",543876725,1,3,48,16,0.6,"r4c2"
"3929",543876740,1,13,2795,215,4.99,"r4c2"
"3930",543876742,1,8,96,12,1.794,"r4c2"
"3931",543876746,1,3,9,3,NA,"r4c2"
"3932",543876775,1,15,300,20,0.161,"r4c2"
"3933",543876906,1,1,1,1,NA,"r4c2"
"3934",543877812,1,5,10,2,0.77,"r4c2"
"3935",543877928,1,4,44,11,4.979,"r4c2"
"3936",543878012,1,6,60,10,3.752,"r4c2"
"3937",543912746,1,5,90,18,NA,"r4c2"
"3938",543912768,1,2,2,1,NA,"r4c2"
"3939",543912799,4,11,608,38,1.004375,"r4c2"
"3940",543912800,3,25,1074,29.8333333333333,NA,"r4c2"
"3941",543912801,3,29,4758,110.651162790698,3.09395348837209,"r4c2"
"3942",543912803,2,16,180,9,NA,"r4c2"
"3943",543912804,2,6,69,11.5,0.261666666666667,"r4c2"
"3944",543912806,1,14,602,43,4.77,"r4c2"
"3945",543912828,1,1,4,4,NA,"r4c2"
"3946",543912829,1,9,108,12,0.4,"r4c2"
"3947",543912856,1,2,12,6,NA,"r4c2"
"3948",543912989,1,4,44,11,4.14,"r4c2"
"3949",543913653,1,16,240,15,NA,"r4c2"
"3950",543948800,1,3,198,66,1.9,"r4c2"
"3951",543948827,1,14,1680,120,5,"r4c2"
"3952",543948829,1,10,200,20,NA,"r4c2"
"3953",543948881,4,22,845,25.6060606060606,1.1230303030303,"r4c2"
"3954",543948882,5,24,1539,45.2647058823529,NA,"r4c2"
"3955",543948884,1,24,1368,57,3,"r4c2"
"3956",543948887,1,2,14,7,0.51,"r4c2"
"3957",543948889,2,21,1382,51.1851851851852,3.57666666666667,"r4c2"
"3958",543948891,1,2,16,8,0.5,"r4c2"
"3959",543949071,1,2,10,5,2.14,"r4c2"
"3960",543949871,1,4,16,4,1.872,"r4c2"
"3961",543949895,1,5,55,11,2.588,"r4c2"
"3962",543949896,1,4,64,16,3.011,"r4c2"
"3963",543950185,1,9,90,10,3.853,"r4c2"
"3964",543984844,4,27,8121,153.22641509434,NA,"r4c2"
"3965",543984936,4,15,333,11.4827586206897,NA,"r4c2"
"3966",543984938,2,33,4320,102.857142857143,1.42857142857143,"r4c2"
"3967",543984964,3,17,138,6.9,NA,"r4c2"
"3968",543984966,1,20,1120,56,0.32,"r4c2"
"3969",543984973,4,22,948,24.3076923076923,NA,"r4c2"
"3970",543984974,1,5,135,27,4.48,"r4c2"
"3971",543985058,1,12,216,18,0.84,"r4c2"
"3972",543985059,1,6,48,8,0.63,"r4c2"
"3973",543985061,1,21,2898,138,3.81,"r4c2"
