"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"55042",198172867,7,32,1921,26.6805555555556,1,"r2c2AA"
"55043",198172873,7,57,15800,112.857142857143,3,"r2c2AA"
"55044",198172874,1,3,15,5,1,"r2c2AA"
"55045",198172876,2,16,186,10.3333333333333,2,"r2c2AA"
"55046",198172877,12,48,4403,31.0070422535211,3,"r2c2AA"
"55047",198208869,3,53,15000,159.574468085106,2,"r2c2AA"
"55048",198208893,2,23,1288,56,1,"r2c2AA"
"55049",198208894,4,44,5523,102.277777777778,1,"r2c2AA"
"55050",198208895,13,68,15353,78.3316326530612,3,"r2c2AA"
"55051",198208896,1,22,440,20,1,"r2c2AA"
"55052",198208898,2,16,275,15.2777777777778,2,"r2c2AA"
"55053",198208899,1,14,42,3,1,"r2c2AA"
"55054",198208911,6,46,7227,75.28125,2,"r2c2AA"
"55055",198208916,16,34,1926,31.5737704918033,1,"r2c2AA"
"55056",198208925,1,5,100,20,1,"r2c2AA"
"55057",198208926,5,22,1400,45.1612903225806,1,"r2c2AA"
"55058",198208927,3,13,1600,88.8888888888889,1,"r2c2AA"
"55059",198208928,2,12,111,7.4,1,"r2c2AA"
"55060",198208929,18,52,14587,68.4835680751174,3,"r2c2AA"
"55061",198208950,1,18,1566,87,1,"r2c2AA"
"55062",198208955,3,32,6081,155.923076923077,2,"r2c2AA"
"55063",198208956,1,4,60,15,1,"r2c2AA"
"55064",198208959,1,14,1988,142,1,"r2c2AA"
"55065",198208970,3,20,1654,63.6153846153846,2,"r2c2AA"
"55066",198208971,6,36,9812,130.826666666667,2,"r2c2AA"
"55067",198208973,4,53,14848,119.741935483871,1,"r2c2AA"
"55068",198208977,1,25,4975,199,1,"r2c2AA"
"55069",198209002,120,163,445007,128.875470605271,3,"r2c2AA"
"55070",198244976,3,44,4180,95,1,"r2c2AA"
"55071",198244981,1,9,72,8,1,"r2c2AA"
"55072",198244989,9,51,9981,63.5732484076433,2,"r2c2AA"
"55073",198244997,2,4,40,10,1,"r2c2AA"
"55074",198245002,1,1,60,60,1,"r2c2AA"
"55075",198245009,7,21,480,9.79591836734694,2,"r2c2AA"
"55076",198245010,2,6,67,6.09090909090909,1,"r2c2AA"
"55077",198245012,1,10,600,60,1,"r2c2AA"
"55078",198245015,1,12,480,40,1,"r2c2AA"
"55079",198245030,22,56,29344,105.553956834532,3,"r2c2AA"
"55080",198245031,2,21,1041,49.5714285714286,1,"r2c2AA"
"55081",198245033,6,31,9229,137.746268656716,2,"r2c2AA"
"55082",198245036,1,16,480,30,1,"r2c2AA"
"55083",198245038,1,6,180,30,1,"r2c2AA"
"55084",198245039,1,12,84,7,1,"r2c2AA"
"55085",198245040,1,20,540,27,1,"r2c2AA"
"55086",198245045,1,32,3840,120,1,"r2c2AA"
"55087",198245053,2,32,4279,99.5116279069767,1,"r2c2AA"
"55088",198245055,1,12,1440,120,1,"r2c2AA"
"55089",198281056,1,1,96,96,1,"r2c2AA"
"55090",198281057,1,8,40,5,1,"r2c2AA"
"55091",198281067,1,4,28,7,1,"r2c2AA"
"55092",198281068,1,3,135,45,1,"r2c2AA"
"55093",198281071,4,28,828,22.3783783783784,3,"r2c2AA"
"55094",198281082,2,6,460,76.6666666666667,1,"r2c2AA"
"55095",198281084,1,2,2,1,1,"r2c2AA"
"55096",198281090,1,16,480,30,1,"r2c2AA"
"55097",198281091,4,36,5452,73.6756756756757,2,"r2c2AA"
"55098",198281113,1,2,30,15,1,"r2c2AA"
"55099",198281114,7,54,20091,145.586956521739,3,"r2c2AA"
"55100",198281115,1,14,1680,120,1,"r2c2AA"
"55101",198281118,17,30,7100,62.8318584070796,2,"r2c2AA"
"55102",198281119,3,22,3457,123.464285714286,1,"r2c2AA"
"55103",198281120,72,76,16471,21.1166666666667,3,"r2c2AA"
"55104",198281121,8,39,2016,19.3846153846154,2,"r2c2AA"
"55105",198281123,1,36,4440,120,1,"r2c2AA"
"55106",198281125,1,27,2079,77,1,"r2c2AA"
"55107",198281126,6,23,346,11.9310344827586,3,"r2c2AA"
"55108",198281127,20,57,13125,51.4705882352941,3,"r2c2AA"
"55109",198281130,1,7,140,20,1,"r2c2AA"
"55110",198281134,2,30,4768,119.2,1,"r2c2AA"
"55111",198281136,1,31,5760,180,1,"r2c2AA"
"55112",198281165,2,11,125,7.8125,2,"r2c2AA"
"55113",198317086,12,67,35709,136.293893129771,3,"r2c2AA"
"55114",198317087,18,76,51040,144.589235127479,3,"r2c2AA"
"55115",198317090,5,34,11870,99.7478991596639,2,"r2c2AA"
"55116",198317091,1,23,1449,63,1,"r2c2AA"
"55117",198317102,9,32,7865,106.283783783784,3,"r2c2AA"
"55118",198317103,6,25,3700,77.0833333333333,3,"r2c2AA"
"55119",198317104,2,24,1560,65,1,"r2c2AA"
"55120",198317105,1,6,630,105,1,"r2c2AA"
"55121",198317111,16,70,26318,89.2135593220339,3,"r2c2AA"
"55122",198317112,1,16,480,30,1,"r2c2AA"
"55123",198317113,8,60,24858,123.671641791045,3,"r2c2AA"
"55124",198317126,2,24,1778,55.5625,2,"r2c2AA"
"55125",198317131,1,11,165,15,1,"r2c2AA"
"55126",198317139,28,86,68400,108.399366085578,3,"r2c2AA"
