"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"1182",341573839,1,34,3332,98,1,"r3c3"
"1183",341573841,7,24,332,6.77551020408163,1,"r3c3"
"1184",341573842,16,46,4072,28.2777777777778,1,"r3c3"
"1185",341573843,15,107,21638,97.4684684684685,2,"r3c3"
"1186",341573854,1,1,180,180,1,"r3c3"
"1187",341573859,17,56,5243,50.4134615384615,3,"r3c3"
"1188",341573860,1,1,30,30,1,"r3c3"
"1189",341609923,3,11,160,8,1,"r3c3"
"1190",341609924,6,21,304,8,1,"r3c3"
"1191",341609935,2,78,4680,60,1,"r3c3"
"1192",341646005,3,13,152,8,1,"r3c3"
"1193",341646006,6,20,368,8,1,"r3c3"
"1194",341646025,1,1,68,68,1,"r3c3"
"1195",341646175,5,5,226,45.2,1,"r3c3"
"1196",341682089,1,1,90,90,1,"r3c3"
"1197",341718183,1,6,120,20,1,"r3c3"
"1198",341934840,6,58,10724,132.395061728395,3,"r3c3"
"1199",342006815,1,1,67,67,1,"r3c3"
"1200",342006829,1,2,120,60,1,"r3c3"
"1201",342007221,1,1,120,120,1,"r3c3"
"1202",342042926,3,22,2530,115,1,"r3c3"
"1203",342187622,2,27,4900,122.5,2,"r3c3"
"1204",342295871,1,10,600,60,1,"r3c3"
"1205",342331956,1,4,440,110,1,"r3c3"
"1206",342368035,3,7,70,10,1,"r3c3"
"1207",342548440,50,114,120161,218.078039927405,3,"r3c3"
"1208",342584150,3,62,3720,60,1,"r3c3"
"1209",342584515,1,1,8,8,1,"r3c3"
"1210",342584526,7,30,1696,51.3939393939394,2,"r3c3"
"1211",342620232,1,1,104,104,1,"r3c3"
"1212",342620607,3,17,319,16.7894736842105,2,"r3c3"
"1213",342656688,6,52,16190,143.274336283186,3,"r3c3"
"1214",342656689,3,3,81,27,1,"r3c3"
"1215",342801015,2,2,20,10,1,"r3c3"
"1216",342836902,5,5,700,140,1,"r3c3"
"1217",342836905,1,4,44,11,1,"r3c3"
"1218",342872809,1,2,10,5,1,"r3c3"
"1219",342872985,3,28,2046,68.2,1,"r3c3"
"1220",342872986,2,36,3168,88,1,"r3c3"
"1221",342873176,1,1,60,60,1,"r3c3"
"1222",342981262,1,5,280,56,1,"r3c3"
"1223",343161459,3,10,415,41.5,1,"r3c3"
"1224",343161471,3,24,2813,87.90625,1,"r3c3"
"1225",343161477,4,49,10960,173.968253968254,2,"r3c3"
"1226",343161652,5,38,5683,101.482142857143,2,"r3c3"
"1227",343197763,2,2,234,117,1,"r3c3"
"1228",343233808,1,10,250,25,1,"r3c3"
"1229",343269895,1,8,144,18,1,"r3c3"
"1230",343486545,1,5,225,45,1,"r3c3"
"1231",343524251,1,1,120,120,1,"r3c3"
"1232",343558357,3,3,711,237,1,"r3c3"
"1233",343594438,2,68,15844,233,1,"r3c3"
"1234",343594441,2,30,3900,130,1,"r3c3"
"1235",343808867,18,18,954,53,1,"r3c3"
"1236",343848995,3,16,4196,167.84,3,"r3c3"
"1237",343885077,1,1,60,60,1,"r3c3"
"1238",343885091,1,1,51,51,1,"r3c3"
"1239",343921154,7,18,3386,102.606060606061,2,"r3c3"
"1240",343921157,1,1,5,5,1,"r3c3"
"1241",343953187,4,4,560,140,1,"r3c3"
"1242",343953188,5,6,665,110.833333333333,1,"r3c3"
"1243",343989276,1,1,60,60,1,"r3c3"
"1244",344025356,3,3,720,240,1,"r3c3"
"1245",344025357,2,2,88,44,1,"r3c3"
"1246",344029398,1,1,90,90,1,"r3c3"
"1247",344029402,1,1,60,60,1,"r3c3"
"1248",344061434,1,1,30,30,1,"r3c3"
"1249",344061437,1,24,2880,120,1,"r3c3"
"1250",344065480,18,15,4275,101.785714285714,3,"r3c3"
"1251",344065486,2,13,1494,114.923076923077,2,"r3c3"
"1252",344065488,10,12,2437,73.8484848484848,3,"r3c3"
"1253",344136034,1,1,47,47,1,"r3c3"
"1254",344137650,1,12,1260,105,1,"r3c3"
"1255",344137655,2,2,360,180,1,"r3c3"
"1256",344172115,4,33,6720,110.16393442623,2,"r3c3"
"1257",344172116,1,5,300,60,1,"r3c3"
"1258",344173734,1,1,23,23,1,"r3c3"
"1259",344173743,6,9,919,65.6428571428571,3,"r3c3"
"1260",344460768,1,14,900,60,1,"r3c3"
"1261",344496851,1,20,3320,166,1,"r3c3"
"1262",344568681,2,2,48,24,1,"r3c3"
"1263",344569015,9,40,15133,109.659420289855,1,"r3c3"
"1264",344714914,4,4,240,60,1,"r3c3"
"1265",344746997,1,1,120,120,1,"r3c3"
"1266",344821456,5,5,900,180,1,"r3c3"
"1267",344927063,1,1,35,35,1,"r3c3"
"1268",345111837,1,1,60,60,1,"r3c3"
"1269",345147916,1,5,25,5,1,"r3c3"
"1270",345328322,1,1,163,163,1,"r3c3"
"1271",345328323,2,4,120,30,1,"r3c3"
"1272",345328324,4,13,1215,86.7857142857143,2,"r3c3"
"1273",345328325,1,1,3,3,1,"r3c3"
"1274",345328326,3,12,1170,40.3448275862069,1,"r3c3"
"1275",345364404,1,9,1080,120,1,"r3c3"
"1276",345364410,1,7,630,90,1,"r3c3"
"1277",345400492,1,6,600,100,1,"r3c3"
"1278",345436576,6,5,235,39.1666666666667,3,"r3c3"
"1279",345472651,1,9,90,10,1,"r3c3"
"1280",345472653,3,3,252,84,3,"r3c3"
"1281",345472655,3,1,115,38.3333333333333,1,"r3c3"
"1282",345472657,1,3,15,5,1,"r3c3"
"1283",345508741,1,1,30,30,1,"r3c3"
"1284",345543082,3,36,1668,39.7142857142857,2,"r3c3"
"1285",345544821,1,8,440,55,1,"r3c3"
"1286",345544822,1,1,45,45,1,"r3c3"
"1287",345580904,3,3,360,120,1,"r3c3"
"1288",345580908,2,10,735,61.25,2,"r3c3"
"1289",345723266,1,8,216,27,1,"r3c3"
"1290",345795675,8,9,1646,149.636363636364,2,"r3c3"
"1291",345831755,7,49,14180,189.066666666667,2,"r3c3"
