"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"1559",134453171,14,32,1176,14.8860759493671,3,"r2c2ABA"
"1560",134453172,2,5,48,9.6,2,"r2c2ABA"
"1561",134453174,1,3,60,20,1,"r2c2ABA"
"1562",134453183,1,3,30,10,1,"r2c2ABA"
"1563",134453184,1,3,42,14,1,"r2c2ABA"
"1564",134453193,1,2,6,3,1,"r2c2ABA"
"1565",134453198,1,4,32,8,1,"r2c2ABA"
"1566",134453199,6,15,385,11.6666666666667,1,"r2c2ABA"
"1567",134453200,1,2,8,4,1,"r2c2ABA"
"1568",134453203,30,32,13066,50.2538461538462,3,"r2c2ABA"
"1569",134453205,7,6,149,8.76470588235294,2,"r2c2ABA"
"1570",134453208,1,1,3,3,1,"r2c2ABA"
"1571",134453209,5,11,67,3.94117647058824,2,"r2c2ABA"
"1572",134453210,1,3,21,7,1,"r2c2ABA"
"1573",134453215,1,2,4,2,1,"r2c2ABA"
"1574",134453223,1,2,6,3,1,"r2c2ABA"
"1575",134453227,1,5,35,7,1,"r2c2ABA"
"1576",134453228,1,1,3,3,1,"r2c2ABA"
"1577",134453233,1,1,2,2,1,"r2c2ABA"
"1578",134453237,1,7,49,7,1,"r2c2ABA"
"1579",134453244,1,11,121,11,1,"r2c2ABA"
"1580",134453285,2,10,95,8.63636363636364,1,"r2c2ABA"
"1581",134453331,1,2,10,5,1,"r2c2ABA"
"1582",134453334,2,5,21,4.2,2,"r2c2ABA"
"1583",134453338,1,6,90,15,1,"r2c2ABA"
"1584",134453340,1,2,2,1,1,"r2c2ABA"
"1585",134453347,1,3,30,10,1,"r2c2ABA"
"1586",134453351,1,9,234,26,1,"r2c2ABA"
"1587",134453353,1,4,128,32,1,"r2c2ABA"
"1588",134453355,2,12,288,24,1,"r2c2ABA"
"1589",134453363,1,5,75,15,1,"r2c2ABA"
"1590",134453366,1,4,20,5,1,"r2c2ABA"
"1591",134453368,3,21,727,25.9642857142857,2,"r2c2ABA"
"1592",134453370,215,51,195922,72.4028085735403,3,"r2c2ABA"
"1593",134453371,1,7,105,15,1,"r2c2ABA"
"1594",134453376,1,4,36,9,1,"r2c2ABA"
"1595",134453382,2,13,135,9,1,"r2c2ABA"
"1596",134453383,4,18,313,8.45945945945946,2,"r2c2ABA"
"1597",134453399,1,1,5,5,1,"r2c2ABA"
"1598",134489154,1,1,1,1,1,"r2c2ABA"
"1599",134489156,2,4,22,5.5,1,"r2c2ABA"
"1600",134489175,16,31,2915,28.578431372549,2,"r2c2ABA"
"1601",134489176,35,47,9156,35.0804597701149,3,"r2c2ABA"
"1602",134489177,49,62,16723,38.0068181818182,3,"r2c2ABA"
"1603",134489178,2,14,1064,66.5,1,"r2c2ABA"
"1604",134489179,8,25,1638,24.0882352941176,2,"r2c2ABA"
"1605",134489185,5,21,1410,30.6521739130435,2,"r2c2ABA"
"1606",134489217,2,15,1245,83,1,"r2c2ABA"
"1607",134489248,2,4,12,2,2,"r2c2ABA"
"1608",134489252,1,5,75,15,1,"r2c2ABA"
"1609",134489261,1,1,10,10,1,"r2c2ABA"
"1610",134489274,15,13,171,4.38461538461539,2,"r2c2ABA"
"1611",134489279,1,5,40,8,1,"r2c2ABA"
"1612",134489283,3,13,1126,59.2631578947368,2,"r2c2ABA"
"1613",134489286,10,10,241,10.0416666666667,2,"r2c2ABA"
"1614",134489287,1,1,10,10,1,"r2c2ABA"
"1615",134489289,3,7,46,5.75,2,"r2c2ABA"
"1616",134489290,46,34,1966,13.8450704225352,3,"r2c2ABA"
"1617",134489291,4,13,303,15.9473684210526,2,"r2c2ABA"
"1618",134489297,4,28,3374,74.9777777777778,1,"r2c2ABA"
"1619",134489298,1,3,9,3,1,"r2c2ABA"
"1620",134489300,1,5,280,56,1,"r2c2ABA"
"1621",134489301,1,4,20,5,1,"r2c2ABA"
"1622",134489303,1,2,10,5,1,"r2c2ABA"
"1623",134489305,1,2,4,2,1,"r2c2ABA"
"1624",134489307,1,3,9,3,1,"r2c2ABA"
