"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"658",132873626,7,25,4185,99.6428571428571,3,"r2c3"
"659",132873630,1,20,1860,93,1,"r2c3"
"660",132873632,1,24,1992,83,1,"r2c3"
"661",132873643,6,40,6265,74.5833333333333,3,"r2c3"
"662",132873683,1,51,1836,36,1,"r2c3"
"663",132873689,2,38,2100,37.5,1,"r2c3"
"664",132878825,1,19,2280,120,1,"r2c3"
"665",132908322,1,9,180,20,1,"r2c3"
"666",132908464,2,40,7068,99.5492957746479,1,"r2c3"
"667",132908501,1,11,660,60,1,"r2c3"
"668",132908510,3,6,120,17.1428571428571,1,"r2c3"
"669",132908574,1,21,1911,91,1,"r2c3"
"670",132908668,1,11,374,34,1,"r2c3"
"671",132908669,1,18,486,27,1,"r2c3"
"672",132909174,11,37,8942,85.9807692307692,2,"r2c3"
"673",132909317,1,11,297,27,1,"r2c3"
"674",132909605,1,5,150,30,1,"r2c3"
"675",132909611,1,7,420,60,1,"r2c3"
"676",132909614,1,7,210,30,1,"r2c3"
"677",132909683,1,8,40,5,1,"r2c3"
"678",132909685,1,16,1600,100,1,"r2c3"
"679",132909697,2,12,453,32.3571428571429,1,"r2c3"
"680",132909699,25,41,8949,37.4435146443515,3,"r2c3"
"681",132909700,1,7,70,10,1,"r2c3"
"682",132909701,14,31,4375,39.0625,3,"r2c3"
"683",132909702,33,38,18290,47.3834196891192,3,"r2c3"
"684",132909703,2,15,1522,72.4761904761905,1,"r2c3"
"685",132909704,5,8,77,4.27777777777778,2,"r2c3"
"686",132909706,15,26,5182,60.2558139534884,3,"r2c3"
"687",132909707,26,26,2126,25.9268292682927,3,"r2c3"
"688",132909708,1,1,5,5,1,"r2c3"
"689",132909716,2,48,9320,131.267605633803,1,"r2c3"
"690",132909769,1,15,375,25,1,"r2c3"
"691",132910192,7,78,11107,55.535,2,"r2c3"
"692",132944192,1,6,144,24,1,"r2c3"
"693",132944363,1,16,2880,180,1,"r2c3"
"694",132944402,1,7,91,13,1,"r2c3"
"695",132944515,3,35,5262,119.590909090909,2,"r2c3"
"696",132944516,6,45,3804,44.7529411764706,1,"r2c3"
"697",132944547,1,4,120,30,1,"r2c3"
"698",132944561,3,15,879,41.8571428571429,1,"r2c3"
"699",132944594,3,7,149,16.5555555555556,1,"r2c3"
"700",132944751,5,17,304,13.2173913043478,2,"r2c3"
"701",132944846,1,28,5040,180,1,"r2c3"
"702",132945256,1,3,90,30,1,"r2c3"
"703",132945323,1,8,120,15,1,"r2c3"
"704",132945347,1,2,120,60,1,"r2c3"
"705",132945358,1,12,384,32,1,"r2c3"
