"cell_ID","SC_obs","obs.richness","sampsize_obs","SC_95","richness_95","sampsize_95","SC_97","richness_97","sampsize_97","SC_98","richness_98","sampsize_98","square"
11501679,0.998602299532574,457,2698,0.951269621411013,180.542898870292,55,0.970773105375519,212.018805708819,98,0.979770654110369,238.090391599353,153,"r2c2AA"
11501680,0.999582711245711,482,2996,0.94974237323531,251.223879804273,49,0.9718830960877,290.04966248214,85,0.980694720397525,314.201151054222,121,"r2c2AA"
11501684,0.99670912822979,396,502,0.949560688868741,234.210668562349,39,0.970023054781084,270.35713768875,67,0.980179031974652,297.915510154579,101,"r2c2AA"
11501685,0.999832252639501,539,7361,0.939001628190854,210.739721653809,30,0.968209295352053,253.119889152984,60,0.978348287067816,278.620724721293,90,"r2c2AA"
11501695,0.992077776125312,397,166,0.949678464267549,289.762202181666,35,0.969779372989002,324.139152970318,55,0.979950704195871,349.042095915678,78,"r2c2AA"
11508891,0.999625922373681,482,3756,0.956909084486604,212.535037850291,46,0.972550935251023,243.271649248883,76,0.97959237739605,264.496763670672,106,"r2c2AA"
11508892,0.999703894514212,493,6213,0.960438263622606,228.214927221589,51,0.972961807028502,250.896466657089,76,0.97939063711655,267.291978413372,101,"r2c2AA"
11508893,0.996181012923529,358,377,0.950019841842829,228.181360439265,31,0.97025466830375,255.22491758091,50,0.980021493334067,275.012133024244,72,"r2c2AA"
11508907,0.998373771919618,408,1276,0.949612394553944,226.929819826964,57,0.969225996270408,258.255027900264,93,0.980258803019141,286.013020533133,144,"r2c2AA"
11508908,0.998239671473352,434,1144,0.949263850393704,246.955290431914,56,0.970181022581906,282.631001655957,93,0.980014718231202,307.461889168143,134,"r2c2AA"
11508909,0.999160861835946,455,1123,0.950611895398554,263.800847508254,37,0.969766373309366,296.365613555617,59,0.980017433359948,321.771316231323,86,"r2c2AA"
11508910,0.997230357102318,391,611,0.950537514896915,223.92339048592,45,0.970336365132144,260.588797254675,79,0.980243073256626,289.330693347343,121,"r2c2AA"
11508913,0.998744003684582,376,372,0.948191472065118,253.540139525772,24,0.970295616215682,282.682029750818,39,0.979691073134697,300.928958484818,54,"r2c2AA"
11516119,0.996705878238746,378,936,0.949785595452019,222.980821746486,83,0.969867548506391,257.610250493146,136,0.980140519833513,283.927988946396,200,"r2c2AA"
11516155,0.998647608049902,423,1212,0.952071878711255,261.808333421072,64,0.970651438759883,290.574559388519,98,0.980062407144483,311.850289370242,137,"r2c2AA"
11523347,0.994980479989604,382,734,0.950630337043889,210.803011398716,71,0.970007604304121,250.688093752359,127,0.97991050121442,284.511720964003,201,"r2c2AA"
11523385,0.9970822135925,378,825,0.950039601554908,227.423100192951,77,0.96992424253927,263.909513567255,130,0.980069808050599,291.377997464213,193,"r2c2AA"
11530575,0.998745576787292,441,1644,0.952725353200144,218.316281036382,47,0.968868270562181,245.39202333765,73,0.979555276867326,272.71929321742,113,"r2c2AA"
