"","term","value","urban2","estimate","p.value","s.value","conf.low","conf.high"
"1381","urban2","Natural","Natural",128.577876954702,0,Inf,127.186330140048,129.97699487123
"1382","urban2","Suburban","Suburban",104.866734939827,0,Inf,102.445048379128,107.316711093041
"1383","urban2","Urban","Urban",93.261320213589,0,Inf,90.515548770062,96.0481179388821
"1384","urban2","Natural","Natural",129.102552880495,0,Inf,127.70092816599,130.511827672262
"1385","urban2","Suburban","Suburban",106.860187692748,0,Inf,104.391499331785,109.357726144289
"1386","urban2","Urban","Urban",93.8610553211485,0,Inf,91.1356883700383,96.626574482076
"1387","urban2","Natural","Natural",128.988755117777,0,Inf,127.591442409514,130.393677521957
"1388","urban2","Suburban","Suburban",106.399839858505,0,Inf,104.020316852527,108.806272409915
"1389","urban2","Urban","Urban",91.7286445893536,0,Inf,88.976783988152,94.5224141465738
"1390","urban2","Natural","Natural",129.140778532957,0,Inf,127.743441092537,130.545716932162
"1391","urban2","Suburban","Suburban",107.24508246428,0,Inf,104.806102011281,109.712116627129
"1392","urban2","Urban","Urban",92.0885189064077,0,Inf,89.3789918040927,94.8385047460293
"1393","urban2","Natural","Natural",128.802412440713,0,Inf,127.400574624713,130.211920596522
"1394","urban2","Suburban","Suburban",104.897067058113,0,Inf,102.51873001094,107.302676247197
"1395","urban2","Urban","Urban",93.9536160553023,0,Inf,91.1363576392048,96.8137585054982
"1396","urban2","Natural","Natural",128.97631557776,0,Inf,127.579515057589,130.380720938354
"1397","urban2","Suburban","Suburban",104.998927363196,0,Inf,102.582194589789,107.443797547036
"1398","urban2","Urban","Urban",94.2581413170895,0,Inf,91.469329096862,97.08883162905
"1399","urban2","Natural","Natural",128.601231057974,0,Inf,127.201245571731,130.008878604664
"1400","urban2","Suburban","Suburban",106.272344990486,0,Inf,103.841172510659,108.731648918217
"1401","urban2","Urban","Urban",92.25845405548,0,Inf,89.5006616270956,95.0580922907026
"1402","urban2","Natural","Natural",128.577510539584,0,Inf,127.187725417702,129.974847574984
"1403","urban2","Suburban","Suburban",105.608668167413,0,Inf,103.167348675734,108.078536171058
"1404","urban2","Urban","Urban",93.6954426254317,0,Inf,90.9149466582131,96.5178192059254
"1405","urban2","Natural","Natural",128.56299809739,0,Inf,127.169400010874,129.964190567957
"1406","urban2","Suburban","Suburban",106.381452067528,0,Inf,103.962609566435,108.828110863677
"1407","urban2","Urban","Urban",92.5790640507726,0,Inf,89.8370859365197,95.3622603834505
"1408","urban2","Natural","Natural",128.849344590295,0,Inf,127.449487389571,130.256847611259
"1409","urban2","Suburban","Suburban",106.880148030792,0,Inf,104.41845075736,109.37052584988
"1410","urban2","Urban","Urban",91.7133026307195,0,Inf,88.9871179522594,94.4806189558585
"1411","urban2","Natural","Natural",128.70502129566,0,Inf,127.30558503014,130.112107386783
"1412","urban2","Suburban","Suburban",105.437240165035,0,Inf,103.102554459897,107.798064421606
"1413","urban2","Urban","Urban",93.0811488410855,0,Inf,90.2812324922113,95.9238219895805
"1414","urban2","Natural","Natural",128.717302205097,0,Inf,127.323530972396,130.118660558244
"1415","urban2","Suburban","Suburban",106.512642777257,0,Inf,104.086962568523,108.966262827683
"1416","urban2","Urban","Urban",91.7223492693987,0,Inf,89.0400482368415,94.4444546806633
"1417","urban2","Natural","Natural",128.232236972454,0,Inf,126.832857337507,129.639294169493
"1418","urban2","Suburban","Suburban",105.67658530268,0,Inf,103.284080919829,108.096483668011
"1419","urban2","Urban","Urban",92.1919574741793,0,Inf,89.418773521679,95.0074902325435
"1420","urban2","Natural","Natural",128.8075581931,0,Inf,127.413982897421,130.208713126538
"1421","urban2","Suburban","Suburban",106.178092406698,0,Inf,103.717101528729,108.667939039539
"1422","urban2","Urban","Urban",93.0048006704999,0,Inf,90.2569867047269,95.793817475758
"1423","urban2","Natural","Natural",128.17346949313,0,Inf,126.781615929243,129.572921535684
"1424","urban2","Suburban","Suburban",105.675776514555,0,Inf,103.261862740515,108.117579826287
"1425","urban2","Urban","Urban",91.514486016302,0,Inf,88.7936811050133,94.2763495270743
"1426","urban2","Natural","Natural",129.378631867403,0,Inf,127.973839027826,130.79109301347
"1427","urban2","Suburban","Suburban",105.427703942539,0,Inf,102.994565984017,107.889247512645
"1428","urban2","Urban","Urban",93.1081800944972,0,Inf,90.3984816370796,95.857892717854
"1429","urban2","Natural","Natural",128.855507659457,0,Inf,127.459119631929,130.259503188798
"1430","urban2","Suburban","Suburban",106.48732550702,0,Inf,104.087512392632,108.914488945177
"1431","urban2","Urban","Urban",93.8595229291515,0,Inf,91.0210118856503,96.74161681829
"1432","urban2","Natural","Natural",128.856887727349,0,Inf,127.458298036459,130.263108911776
"1433","urban2","Suburban","Suburban",105.832666947865,0,Inf,103.411857665415,108.281484197092
"1434","urban2","Urban","Urban",92.1646557777202,0,Inf,89.4311058704607,94.9393559759571
"1435","urban2","Natural","Natural",128.691356517842,0,Inf,127.293453568332,130.096893307908
"1436","urban2","Suburban","Suburban",105.200391020675,0,Inf,102.812217441513,107.615983904086
"1437","urban2","Urban","Urban",92.2314197761806,0,Inf,89.4767094346178,95.0278941552555
"1438","urban2","Natural","Natural",128.619094280345,0,Inf,127.221777314853,130.024042978995
"1439","urban2","Suburban","Suburban",106.695660842907,0,Inf,104.277166396741,109.141880696356
"1440","urban2","Urban","Urban",91.5205925024295,0,Inf,88.8292181231344,94.2521327091675
"1441","urban2","Natural","Natural",128.847636750919,0,Inf,127.453770806718,130.249083131977
"1442","urban2","Suburban","Suburban",105.866673290529,0,Inf,103.470419482783,108.290357594911
"1443","urban2","Urban","Urban",94.2368921165096,0,Inf,91.4519202263434,97.0636355304753
"1444","urban2","Natural","Natural",128.980801396473,0,Inf,127.586696407697,130.382481557795
"1445","urban2","Suburban","Suburban",106.11068552634,0,Inf,103.68627729379,108.56311109261
"1446","urban2","Urban","Urban",92.8334203003652,0,Inf,90.0586356421927,95.6503056007748
"1447","urban2","Natural","Natural",128.572189923867,0,Inf,127.174199416333,129.977822345971
"1448","urban2","Suburban","Suburban",106.35062963555,0,Inf,103.940742850681,108.788134029883
"1449","urban2","Urban","Urban",92.413544487033,0,Inf,89.724597018373,95.1421916717783
"1450","urban2","Natural","Natural",129.082874287467,0,Inf,127.684693611716,130.48866855597
"1451","urban2","Suburban","Suburban",105.400476962896,0,Inf,102.971903881277,107.857355943286
"1452","urban2","Urban","Urban",92.6960573567999,0,Inf,89.9651940137186,95.4677505491885
"1453","urban2","Natural","Natural",128.710362205931,0,Inf,127.308064637355,130.120340679526
"1454","urban2","Suburban","Suburban",105.714154896767,0,Inf,103.356480433681,108.098417529913
"1455","urban2","Urban","Urban",91.9609878147969,0,Inf,89.177685705043,94.7870595208674
"1456","urban2","Natural","Natural",128.632098603232,0,Inf,127.237169134191,130.034632903831
"1457","urban2","Suburban","Suburban",106.088204381008,0,Inf,103.623393577822,108.581985933455
"1458","urban2","Urban","Urban",90.8078300311834,0,Inf,88.1260727782761,93.529782159168
"1459","urban2","Natural","Natural",128.535250567987,0,Inf,127.142891592807,129.935192036817
"1460","urban2","Suburban","Suburban",105.845676300335,0,Inf,103.439604157563,108.279411040535
"1461","urban2","Urban","Urban",93.1625049868161,0,Inf,90.3196621980973,96.0493969620477
"1462","urban2","Natural","Natural",129.232376723239,0,Inf,127.826965190118,130.645472071011
"1463","urban2","Suburban","Suburban",106.356918443029,0,Inf,103.937917762896,108.803745568992
"1464","urban2","Urban","Urban",92.985145143477,0,Inf,90.2661714603486,95.7444635561869
"1465","urban2","Natural","Natural",128.551435065222,0,Inf,127.162860995719,129.947549394265
"1466","urban2","Suburban","Suburban",105.268620517071,0,Inf,102.833738613175,107.731992500713
"1467","urban2","Urban","Urban",92.49332760486,0,Inf,89.8129254074514,95.2131412000441
"1468","urban2","Natural","Natural",128.651642454895,0,Inf,127.254534531494,130.056377881146
"1469","urban2","Suburban","Suburban",105.969017209438,0,Inf,103.584841558319,108.380319430937
"1470","urban2","Urban","Urban",93.0795877775081,0,Inf,90.3061745838246,95.8949467608001
"1471","urban2","Natural","Natural",128.392781145005,0,Inf,127.003213133302,129.78990962591
"1472","urban2","Suburban","Suburban",105.474439988498,0,Inf,103.046973498158,107.93016637368
"1473","urban2","Urban","Urban",92.3806964806553,0,Inf,89.6155181393054,95.1878902705129
"1474","urban2","Natural","Natural",128.729141223731,0,Inf,127.333279666858,130.13261203445
"1475","urban2","Suburban","Suburban",105.750251075981,0,Inf,103.330508862004,108.197998489751
"1476","urban2","Urban","Urban",92.5631185903878,0,Inf,89.8203104554087,95.3471773033784
"1477","urban2","Natural","Natural",128.647449391145,0,Inf,127.247719243986,130.054836029636
"1478","urban2","Suburban","Suburban",105.883720496501,0,Inf,103.502200944956,108.292327918966
"1479","urban2","Urban","Urban",92.8875621190489,0,Inf,90.0739060546667,95.7444902922884
"1480","urban2","Natural","Natural",128.625274424452,0,Inf,127.231998554882,130.026137461733
"1481","urban2","Suburban","Suburban",106.801265938232,0,Inf,104.379683803598,109.250616926161
"1482","urban2","Urban","Urban",93.7464161766914,0,Inf,90.9885325045863,96.5454742244924
"1483","urban2","Natural","Natural",129.532281563728,0,Inf,128.132676503594,130.939489166284
"1484","urban2","Suburban","Suburban",105.862979138602,0,Inf,103.479554042035,108.273541096498
"1485","urban2","Urban","Urban",93.2742962382994,0,Inf,90.4840916357837,96.106870011554
"1486","urban2","Natural","Natural",129.256741801221,0,Inf,127.855466411955,130.665654273578
"1487","urban2","Suburban","Suburban",106.633286043777,0,Inf,104.223981304115,109.070120964777
"1488","urban2","Urban","Urban",93.3190813736498,0,Inf,90.537712519534,96.1425289303968
"1489","urban2","Natural","Natural",128.569313248395,0,Inf,127.176562159512,129.969649092945
"1490","urban2","Suburban","Suburban",104.823451834518,0,Inf,102.418777286044,107.256029259502
"1491","urban2","Urban","Urban",94.0254428793135,0,Inf,91.2804396987355,96.8111110175617
"1492","urban2","Natural","Natural",128.851160837411,0,Inf,127.45767556938,130.25222218268
"1493","urban2","Suburban","Suburban",105.757140912459,0,Inf,103.337015043111,108.205279068275
"1494","urban2","Urban","Urban",91.480853259759,0,Inf,88.7977946817457,94.2038455852865
"1495","urban2","Natural","Natural",129.223336607301,0,Inf,127.824046972118,130.630243616223
"1496","urban2","Suburban","Suburban",106.604561930971,0,Inf,104.140606573894,109.097325936565
"1497","urban2","Urban","Urban",93.3102477441098,0,Inf,90.5584169745552,96.1032655026919
"1498","urban2","Natural","Natural",128.296556121319,0,Inf,126.898189721598,129.702585074045
"1499","urban2","Suburban","Suburban",105.101110736893,0,Inf,102.727642822097,107.501685264889
"1500","urban2","Urban","Urban",92.4236790616663,0,Inf,89.672414022638,95.2165149615564
"1501","urban2","Natural","Natural",128.701155333712,0,Inf,127.304872917944,130.105053269696
"1502","urban2","Suburban","Suburban",106.468514737722,0,Inf,104.058664599807,108.90595071016
"1503","urban2","Urban","Urban",93.2014141430404,0,Inf,90.4169743763935,96.0280803481428
"1504","urban2","Natural","Natural",129.00038427357,0,Inf,127.597736026458,130.410699906554
"1505","urban2","Suburban","Suburban",106.535413882772,0,Inf,104.149222764149,108.948631607389
"1506","urban2","Urban","Urban",94.1409916462151,0,Inf,91.3464535590637,96.9776343960975
"1507","urban2","Natural","Natural",129.297085148512,0,Inf,127.889736467632,130.712135021561
"1508","urban2","Suburban","Suburban",106.959146049731,0,Inf,104.56914317602,109.376153803371
"1509","urban2","Urban","Urban",92.9450281392041,0,Inf,90.217812116953,95.7128534875661
"1510","urban2","Natural","Natural",128.767640226717,0,Inf,127.374049659877,130.168812960447
"1511","urban2","Suburban","Suburban",105.232380311757,0,Inf,102.83277862477,107.659657366244
"1512","urban2","Urban","Urban",94.8417331336977,0,Inf,92.014461628101,97.7117857830136
"1513","urban2","Natural","Natural",129.152750832003,0,Inf,127.746499233739,130.566700227637
"1514","urban2","Suburban","Suburban",106.235936853034,0,Inf,103.839142174945,108.660078000361
"1515","urban2","Urban","Urban",93.0376785747298,0,Inf,90.2930842482245,95.8233637689974
"1516","urban2","Natural","Natural",128.921089307603,0,Inf,127.524032904549,130.325756621943
"1517","urban2","Suburban","Suburban",106.289289525944,0,Inf,103.882691274985,108.723445708172
"1518","urban2","Urban","Urban",92.7437012002235,0,Inf,89.9913585143318,95.5375018305442
"1519","urban2","Natural","Natural",128.583189920126,0,Inf,127.196704617939,129.977190885802
"1520","urban2","Suburban","Suburban",105.104520145965,0,Inf,102.679066090733,107.55828744716
"1521","urban2","Urban","Urban",92.466205991275,0,Inf,89.6791428298078,95.2959173775477
"1522","urban2","Natural","Natural",128.639871082338,0,Inf,127.245334740605,130.042007496309
"1523","urban2","Suburban","Suburban",105.425252329276,0,Inf,103.001921139018,107.876759944121
"1524","urban2","Urban","Urban",92.2713873816176,0,Inf,89.5346490870681,95.0493243127484
"1525","urban2","Natural","Natural",128.966255189419,0,Inf,127.568354489194,130.371773344756
